Date,Market Cap,% Change
2011-08-08,2431200000,-2.48%
2011-08-05,2492900000,-2.06%
2011-08-04,2545300000,-8.99%
2011-08-03,2796800000,-0.55%
2011-08-02,2812200000,-4.95%
2011-08-01,2958700000,2.13%
2011-07-29,2897000000,
2011-07-28,2897000000,1.90%
2011-07-27,2843000000,-1.29%
2011-07-26,2880100000,-1.68%
2011-07-25,2929400000,-2.76%
2011-07-22,3012700000,2.09%
2011-07-21,2951000000,
2011-07-20,2951000000,2.90%
2011-07-19,2867700000,2.43%
2011-07-18,2799800000,-1.31%
2011-07-15,2836900000,-0.11%
2011-07-14,2839900000,-3.56%
2011-07-13,2944800000,1.65%
2011-07-12,2897000000,-0.63%
2011-07-11,2915500000,-1.62%
2011-07-08,2963400000,-3.08%
2011-07-07,3057500000,2.64%
2011-07-06,2978800000,-0.62%
2011-07-05,2997300000,0.41%
2011-07-01,2985000000,-0.36%
2011-06-30,2995800000,2.97%
2011-06-29,2909400000,0.64%
2011-06-28,2890900000,2.35%
2011-06-27,2824500000,-0.38%
2011-06-24,2835300000,-0.49%
2011-06-23,2849200000,1.82%
2011-06-22,2798300000,-1.14%
2011-06-21,2830700000,5.82%
2011-06-20,2674900000,-1.87%
2011-06-17,2725800000,
2011-06-16,2725800000,-2.97%
2011-06-15,2809100000,-4.51%
2011-06-14,2941800000,0.63%
2011-06-13,2923300000,2.05%
2011-06-10,2864600000,0.87%
2011-06-09,2839900000,1.83%
2011-06-08,2789000000,-4.39%
2011-06-07,2917100000,-1.15%
2011-06-06,2951000000,-4.78%
2011-06-03,3099100000,4.80%
2011-06-02,2957200000,8.44%
2011-06-01,2727000000,-5.37%
2011-05-31,2881900000,1.98%
2011-05-27,2825900000,0.25%
2011-05-26,2818800000,1.71%
2011-05-25,2771400000,8.48%
2011-05-24,2554800000,-0.39%
2011-05-23,2564900000,-4.13%
2011-05-20,2675300000,-0.80%
2011-05-19,2696800000,7.00%
2011-05-18,2520400000,1.50%
2011-05-17,2483100000,-2.37%
2011-05-16,2543400000,-3.48%
2011-05-13,2635200000,-0.12%
2011-05-12,2638400000,2.22%
2011-05-11,2581200000,-4.45%
2011-05-10,2701300000,1.50%
2011-05-09,2661300000,2.93%
2011-05-06,2585500000,2.55%
2011-05-05,2521100000,-0.90%
2011-05-04,2544000000,-0.67%
2011-05-03,2561200000,-2.13%
2011-05-02,2617000000,-0.54%
2011-04-29,2631300000,-0.22%
2011-04-28,2637000000,2.16%
2011-04-27,2581200000,0.56%
2011-04-26,2566900000,2.05%
2011-04-25,2515400000,-1.35%
2011-04-21,2549700000,3.84%
2011-04-20,2455400000,2.39%
2011-04-19,2398200000,0.48%
2011-04-18,2386700000,-2.11%
2011-04-15,2438200000,1.73%
2011-04-14,2396700000,0.84%
2011-04-13,2376700000,1.16%
2011-04-12,2349500000,-2.49%
2011-04-11,2409600000,-4.59%
2011-04-08,2525400000,-2.75%
2011-04-07,2596900000,2.83%
2011-04-06,2525400000,-0.79%
2011-04-05,2545500000,3.37%
2011-04-04,2462500000,-3.10%
2011-04-01,2541200000,-3.95%
2011-03-31,2645600000,17.02%
2011-03-30,2260900000,-0.88%
2011-03-29,2280900000,2.91%
2011-03-28,2216500000,2.17%
2011-03-25,2169400000,1.88%
2011-03-24,2129300000,0.54%
2011-03-23,2117900000,0.14%
2011-03-22,2115000000,-2.38%
2011-03-21,2166500000,-1.05%
2011-03-18,2189400000,0.66%
2011-03-17,2175100000,
2011-03-16,2175100000,-0.59%
2011-03-15,2187900000,-1.29%
2011-03-14,2216500000,-3.43%
2011-03-11,2295200000,0.25%
2011-03-10,2289500000,-2.85%
2011-03-09,2356700000,0.24%
2011-03-08,2351000000,-1.14%
2011-03-07,2378100000,
2011-03-04,2378100000,2.40%
2011-03-03,2322400000,3.68%
2011-03-02,2239900000,0.31%
2011-03-01,2232900000,0.19%
2011-02-28,2228700000,1.21%
2011-02-25,2202100000,4.79%
2011-02-24,2101400000,3.23%
2011-02-23,2035600000,-0.21%
2011-02-22,2039800000,-5.63%
2011-02-18,2161500000,-1.78%
2011-02-17,2200700000,-4.61%
2011-02-16,2307100000,8.27%
2011-02-15,2130800000,-1.04%
2011-02-14,2153200000,-0.71%
2011-02-11,2168500000,0.13%
2011-02-10,2165700000,0.06%
2011-02-09,2164300000,-5.27%
2011-02-08,2284700000,6.18%
2011-02-07,2151800000,-1.66%
2011-02-04,2188100000,-0.70%
2011-02-03,2203500000,-1.32%
2011-02-02,2232900000,0.13%
2011-02-01,2230100000,-0.81%
2011-01-31,2248300000,0.38%
2011-01-28,2239900000,-3.61%
2011-01-27,2323800000,0.67%
2011-01-26,2308400000,0.30%
2011-01-25,2301500000,0.74%
2011-01-24,2284700000,6.31%
2011-01-21,2149000000,1.86%
2011-01-20,2109800000,-5.87%
2011-01-19,2241300000,-6.26%
2011-01-18,2391000000,-0.47%
2011-01-14,2402200000,-1.77%
2011-01-13,2445600000,-2.72%
2011-01-12,2514100000,
2011-01-11,2514100000,-5.27%
2011-01-10,2654000000,0.74%
2011-01-07,2634400000,1.29%
2011-01-06,2600900000,3.92%
2011-01-05,2502900000,0.62%
2011-01-04,2487500000,0.17%
2011-01-03,2483300000,
2010-12-31,2483300000,0.45%
2010-12-30,2472100000,-4.44%
2010-12-29,2586900000,5.00%
2010-12-28,2463700000,3.40%
2010-12-27,2382600000,-15.10%
2010-12-23,2806500000,-7.77%
2010-12-22,3043000000,1.12%
2010-12-21,3009400000,1.80%
2010-12-20,2956200000,1.05%
2010-12-17,2925400000,1.80%
2010-12-16,2873700000,4.11%
2010-12-15,2760300000,3.73%
2010-12-14,2661000000,-6.63%
2010-12-13,2849900000,-3.04%
2010-12-10,2939400000,-1.69%
2010-12-09,2989800000,-0.97%
2010-12-08,3019200000,2.57%
2010-12-07,2943600000,4.11%
2010-12-06,2827500000,-3.72%
2010-12-03,2936600000,-2.69%
2010-12-02,3017800000,-5.81%
2010-12-01,3203800000,-2.76%
2010-11-30,3294800000,2.89%
2010-11-29,3202400000,-2.80%
2010-11-26,3294800000,-0.42%
2010-11-24,3308800000,2.60%
2010-11-23,3224800000,3.50%
2010-11-22,3115700000,7.79%
2010-11-19,2890500000,3.67%
2010-11-18,2788300000,1.37%
2010-11-17,2750600000,-0.60%
2010-11-16,2767300000,-3.66%
2010-11-15,2872300000,3.22%
2010-11-12,2782700000,6.50%
2010-11-11,2612800000,-4.50%
2010-11-10,2735800000,19.18%
2010-11-09,2295500000,-1.38%
2010-11-08,2327600000,2.21%
2010-11-05,2277300000,-1.87%
2010-11-04,2320600000,14.40%
2010-11-03,2028500000,2.40%
2010-11-02,1980900000,-0.70%
2010-11-01,1994900000,-1.99%
2010-10-29,2035400000,3.04%
2010-10-28,1975300000,0.92%
2010-10-27,1957200000,-1.68%
2010-10-26,1990700000,2.44%
2010-10-25,1943200000,0.65%
2010-10-22,1930600000,-0.14%
2010-10-21,1933400000,0.44%
2010-10-20,1925000000,2.99%
2010-10-19,1869100000,-0.89%
2010-10-18,1885900000,-1.46%
2010-10-15,1913800000,-1.01%
2010-10-14,1933400000,1.02%
2010-10-13,1913800000,1.48%
2010-10-12,1885900000,
2010-10-11,1885900000,-0.95%
2010-10-08,1904000000,
2010-10-07,1904000000,-0.15%
2010-10-06,1906800000,-3.12%
2010-10-05,1968300000,0.64%
2010-10-04,1955800000,1.90%
2010-10-01,1919400000,0.96%
2010-09-30,1901200000,-7.17%
2010-09-29,2048000000,2.66%
2010-09-28,1994900000,4.24%
2010-09-27,1913800000,2.16%
2010-09-24,1873300000,2.76%
2010-09-23,1823000000,-1.58%
2010-09-22,1852300000,-4.33%
2010-09-21,1936200000,-1.35%
2010-09-20,1962700000,4.07%
2010-09-17,1885900000,-3.37%
2010-09-16,1951600000,-4.71%
2010-09-15,2048000000,4.05%
2010-09-14,1968300000,1.95%
2010-09-13,1930600000,2.68%
2010-09-10,1880300000,-2.61%
2010-09-09,1930600000,-0.86%
2010-09-08,1947400000,1.76%
2010-09-07,1913800000,-2.43%
2010-09-03,1961400000,-0.07%
2010-09-02,1962700000,3.01%
2010-09-01,1905400000,4.92%
2010-08-31,1816000000,-1.96%
2010-08-30,1852300000,0.92%
2010-08-27,1835500000,-0.30%
2010-08-26,1841100000,-0.75%
2010-08-25,1855100000,3.67%
2010-08-24,1789400000,-4.62%
2010-08-23,1876100000,5.42%
2010-08-20,1779600000,1.59%
2010-08-19,1751700000,0.16%
2010-08-18,1748900000,-2.03%
2010-08-17,1785200000,1.99%
2010-08-16,1750300000,2.54%
2010-08-13,1706900000,4.09%
2010-08-12,1639800000,-1.68%
2010-08-11,1667800000,-5.99%
2010-08-10,1774000000,-2.91%
2010-08-09,1827100000,0.08%
2010-08-06,1825700000,-4.18%
2010-08-05,1905400000,-3.81%
2010-08-04,1980900000,-3.14%
2010-08-03,2045200000,4.87%
2010-08-02,1950200000,4.97%
2010-07-30,1857900000,-2.06%
2010-07-29,1897000000,-1.74%
2010-07-28,1930600000,0.80%
2010-07-27,1915200000,-1.94%
2010-07-26,1953000000,-1.55%
2010-07-23,1983700000,1.35%
2010-07-22,1957200000,3.86%
2010-07-21,1884500000,-0.37%
2010-07-20,1891500000,-7.39%
2010-07-19,2042400000,6.18%
2010-07-16,1923600000,3.77%
2010-07-15,1853700000,0.23%
2010-07-14,1849500000,9.43%
2010-07-13,1690100000,6.33%
2010-07-12,1589500000,-1.98%
2010-07-09,1621600000,-0.34%
2010-07-08,1627200000,10.54%
2010-07-07,1472100000,-1.95%
2010-07-06,1501400000,-16.09%
2010-07-02,1789400000,-12.57%
2010-07-01,2046600000,-7.87%
2010-06-30,2221400000,-0.25%
2010-06-29,2227000000,
