Date,Market Cap,% Change
2017-01-25,183636700000,1.21%
2017-01-24,181446500000,-0.55%
2017-01-23,182449100000,-0.53%
2017-01-20,183420800000,-0.33%
2017-01-19,184022300000,0.44%
2017-01-18,183220300000,0.32%
2017-01-17,182634200000,-1.17%
2017-01-13,184793500000,0.14%
2017-01-12,184531300000,-0.23%
2017-01-11,184947700000,0.13%
2017-01-10,184716400000,0.02%
2017-01-09,184685500000,-0.32%
2017-01-06,185287100000,-0.26%
2017-01-05,185765200000,-0.62%
2017-01-04,186922000000,2.23%
2017-01-03,182850100000,1.15%
2016-12-30,180767900000,0.14%
2016-12-29,180521100000,-1.17%
2016-12-28,182649600000,-0.81%
2016-12-27,184145700000,-1.25%
2016-12-23,186474700000,0.20%
2016-12-22,186104500000,-0.37%
2016-12-21,186798600000,-0.46%
2016-12-20,187662300000,-0.14%
2016-12-19,187924500000,0.69%
2016-12-16,186628900000,-0.80%
2016-12-15,188140500000,0.76%
2016-12-14,186721500000,-1.63%
2016-12-13,189821700000,0.99%
2016-12-12,187955400000,-0.91%
2016-12-09,189682900000,0.14%
2016-12-08,189420700000,1.11%
2016-12-07,187338400000,3.04%
2016-12-06,181816700000,0.27%
2016-12-05,181323100000,0.62%
2016-12-02,180197200000,-0.80%
2016-12-01,181647000000,-0.64%
2016-11-30,182819200000,0.19%
2016-11-29,182464500000,0.55%
2016-11-28,181461900000,-0.13%
2016-11-25,181693300000,2.87%
2016-11-23,176618800000,0.64%
2016-11-22,175492900000,-0.64%
2016-11-21,176618800000,0.41%
2016-11-18,175893900000,0.71%
2016-11-17,174660000000,0.60%
2016-11-16,173626600000,0.07%
2016-11-15,173503200000,0.64%
2016-11-14,172408100000,-0.15%
2016-11-11,172670300000,0.98%
2016-11-10,170989100000,-0.85%
2016-11-09,172454400000,-1.76%
2016-11-08,175539200000,1.18%
2016-11-07,173487800000,1.74%
2016-11-04,170526400000,-2.31%
2016-11-03,174552000000,-0.19%
2016-11-02,174875900000,-1.18%
2016-11-01,176958200000,-0.80%
2016-10-31,178392600000,0.74%
2016-10-28,177081600000,-0.03%
2016-10-27,177143300000,-0.56%
2016-10-26,178145800000,0.22%
2016-10-25,177760200000,-0.17%
2016-10-24,178068700000,0.16%
2016-10-21,177791100000,-0.75%
2016-10-20,179132900000,1.09%
2016-10-19,177204900000,-0.14%
2016-10-18,177451700000,-0.33%
2016-10-17,178037800000,0.30%
2016-10-14,177513400000,0.35%
2016-10-13,176896500000,-0.40%
2016-10-12,177606000000,-0.15%
2016-10-11,177868200000,-0.94%
2016-10-10,179564800000,0.46%
2016-10-07,178747300000,-0.47%
2016-10-06,179595700000,-0.54%
2016-10-05,180567400000,1.51%
2016-10-04,177883600000,0.06%
2016-10-03,177775600000,-0.69%
2016-09-30,179009500000,0.06%
2016-09-29,178901600000,-1.39%
2016-09-28,181431100000,-0.58%
2016-09-27,182495300000,1.04%
2016-09-26,180613600000,-0.48%
2016-09-23,181477400000,-2.60%
2016-09-22,186320500000,1.13%
2016-09-21,184238200000,2.57%
2016-09-20,179626500000,1.21%
2016-09-19,177482600000,0.38%
2016-09-16,176803900000,-3.00%
2016-09-15,182264000000,0.61%
2016-09-14,181153500000,-1.14%
2016-09-13,183251100000,-1.28%
2016-09-12,185626400000,1.42%
2016-09-09,183019800000,-1.94%
2016-09-08,186644400000,0.22%
2016-09-07,186227900000,0.06%
2016-09-06,186120000000,-1.15%
2016-09-02,188294700000,0.88%
2016-09-01,186659800000,0.32%
2016-08-31,186058300000,-0.50%
2016-08-30,186999100000,0.75%
2016-08-29,185611000000,1.45%
2016-08-26,182958100000,-1.39%
2016-08-25,185533800000,-0.50%
2016-08-24,186474700000,0.92%
2016-08-23,184778100000,-0.65%
2016-08-22,185981100000,0.80%
2016-08-19,184500400000,0.57%
2016-08-18,183451600000,-0.22%
2016-08-17,183852600000,1.64%
2016-08-16,180891300000,-0.26%
2016-08-15,181354000000,-0.18%
2016-08-12,181677900000,0.02%
2016-08-11,181647000000,0.70%
2016-08-10,180382300000,-0.40%
2016-08-09,181107200000,0.01%
2016-08-08,181091800000,1.25%
2016-08-05,178855300000,3.25%
2016-08-04,173225600000,2.04%
2016-08-03,169770600000,0.09%
2016-08-02,169616400000,-1.13%
2016-08-01,171559800000,-0.33%
2016-07-29,172130500000,0.76%
2016-07-28,170834900000,0.17%
2016-07-27,170541800000,0.89%
2016-07-26,169045700000,-0.07%
2016-07-25,169169100000,
2016-07-22,169169100000,0.75%
2016-07-21,167904400000,-0.40%
2016-07-20,168583000000,0.68%
2016-07-19,167441600000,-0.41%
2016-07-18,168135700000,0.17%
2016-07-15,167842700000,0.78%
2016-07-14,166547000000,0.11%
2016-07-13,166362000000,1.24%
2016-07-12,164326000000,0.83%
2016-07-11,162968700000,3.52%
2016-07-08,157431500000,1.47%
2016-07-07,155148800000,0.81%
2016-07-06,153899500000,0.61%
2016-07-05,152974000000,-0.46%
2016-07-01,153683500000,-0.35%
2016-06-30,154223400000,-1.51%
2016-06-29,156583200000,1.67%
2016-06-28,154007400000,-0.41%
2016-06-27,154639800000,-3.56%
2016-06-24,160346600000,-7.31%
2016-06-23,172996100000,3.24%
2016-06-22,167567800000,-0.58%
2016-06-21,168543300000,1.25%
2016-06-20,166466400000,2.48%
2016-06-17,162438500000,1.23%
2016-06-16,160471800000,-0.48%
2016-06-15,161242700000,1.39%
2016-06-14,159040000000,-0.60%
2016-06-13,159999700000,-1.46%
2016-06-10,162375600000,-1.24%
2016-06-09,164421000000,-1.09%
2016-06-08,166230400000,0.15%
2016-06-07,165978700000,-0.05%
2016-06-06,166057400000,1.97%
2016-06-03,162847600000,-0.31%
2016-06-02,163351100000,0.47%
2016-06-01,162580100000,-0.08%
2016-05-31,162706000000,2.80%
2016-05-27,158269000000,-1.64%
2016-05-26,160912300000,-0.34%
2016-05-25,161463000000,1.97%
2016-05-24,158347700000,1.09%
2016-05-23,156632600000,-1.05%
2016-05-20,158300500000,1.00%
2016-05-19,156727100000,-1.89%
2016-05-18,159748000000,0.91%
2016-05-17,158300500000,-0.21%
2016-05-16,158630900000,1.03%
2016-05-13,157010300000,-1.57%
2016-05-12,159512000000,2.99%
2016-05-11,154886200000,-6.09%
2016-05-10,164924500000,2.15%
2016-05-09,161447300000,0.64%
2016-05-06,160424600000,0.68%
2016-05-05,159338900000,0.65%
2016-05-04,158316200000,-0.82%
2016-05-03,159622100000,-1.00%
2016-05-02,161227000000,0.76%
2016-04-29,160015500000,-1.22%
2016-04-28,161998000000,-3.21%
2016-04-27,167363300000,-0.89%
2016-04-26,168858000000,-0.02%
2016-04-25,168889500000,-0.10%
2016-04-22,169062600000,1.91%
2016-04-21,165900000000,0.56%
2016-04-20,164971700000,0.14%
2016-04-19,164735700000,1.30%
2016-04-18,162627300000,-0.31%
2016-04-15,163130800000,-1.22%
2016-04-14,165144800000,0.67%
2016-04-13,164043400000,2.64%
2016-04-12,159826700000,3.20%
2016-04-11,154870400000,-2.22%
2016-04-08,158379100000,2.43%
2016-04-07,154618700000,-1.25%
2016-04-06,156569700000,0.78%
2016-04-05,155358200000,-2.60%
2016-04-04,159512000000,-2.09%
2016-04-01,162910500000,-2.61%
2016-03-31,167284600000,-1.19%
2016-03-30,169298600000,-0.69%
2016-03-29,170478600000,-0.31%
2016-03-28,171013600000,2.23%
2016-03-24,167284600000,-1.65%
2016-03-23,170085300000,-0.46%
2016-03-22,170872000000,1.36%
2016-03-21,168574800000,0.51%
2016-03-18,167725200000,-1.23%
2016-03-17,169817800000,0.36%
2016-03-16,169204200000,0.30%
2016-03-15,168700700000,-1.59%
2016-03-14,171422700000,-0.28%
2016-03-11,171910400000,2.04%
2016-03-10,168480400000,0.78%
2016-03-09,167174500000,0.41%
2016-03-08,166497900000,-1.94%
2016-03-07,169786300000,-1.50%
2016-03-04,172366700000,0.90%
2016-03-03,170824800000,1.48%
2016-03-02,168338800000,0.55%
2016-03-01,167426200000,2.22%
2016-02-29,163791600000,-0.99%
2016-02-26,165428000000,-0.41%
2016-02-25,166104600000,0.94%
2016-02-24,164562600000,-0.98%
2016-02-23,166183200000,-1.00%
2016-02-22,167866800000,1.31%
2016-02-19,165695500000,-1.99%
2016-02-18,169062600000,-0.63%
2016-02-17,170132500000,-0.07%
2016-02-16,170258400000,2.80%
2016-02-12,165616800000,0.17%
2016-02-11,165333600000,-1.58%
2016-02-10,167992600000,-0.07%
2016-02-09,168102800000,-2.10%
2016-02-08,171705900000,-1.14%
2016-02-05,173688400000,-3.41%
2016-02-04,179824700000,-0.61%
2016-02-03,180926000000,-3.37%
2016-02-02,187235400000,-1.16%
2016-02-01,189438200000,0.31%
2016-01-29,188856000000,3.37%
2016-01-28,182704000000,0.69%
2016-01-27,181445300000,0.85%
2016-01-26,179919100000,0.83%
2016-01-25,178440100000,-2.19%
2016-01-22,182436500000,4.37%
2016-01-21,174805500000,-0.37%
2016-01-20,175450600000,-3.05%
2016-01-19,180973300000,2.15%
2016-01-15,177165600000,-3.17%
2016-01-14,182971500000,1.13%
2016-01-13,180926000000,-0.73%
2016-01-12,182247700000,0.89%
2016-01-11,180642800000,1.55%
2016-01-08,177889400000,-2.17%
2016-01-07,181838600000,-2.37%
2016-01-06,186259900000,-2.28%
2016-01-05,190602500000,-0.26%
2016-01-04,191106000000,-1.28%
2015-12-31,193592000000,-0.15%
2015-12-30,193875200000,-1.23%
2015-12-29,196298200000,0.23%
2015-12-28,195841900000,-1.03%
2015-12-24,197887400000,-1.09%
2015-12-23,200058700000,1.25%
2015-12-22,197588400000,0.75%
2015-12-21,196125200000,0.21%
2015-12-18,195716100000,-0.33%
2015-12-17,196361200000,-1.47%
2015-12-16,199287700000,3.68%
2015-12-15,192223100000,-0.27%
2015-12-14,192742300000,-0.95%
2015-12-11,194583200000,-0.98%
2015-12-10,196502800000,0.80%
2015-12-09,194945100000,1.13%
2015-12-08,192773800000,-2.10%
2015-12-07,196911900000,-0.60%
2015-12-04,198091900000,0.95%
2015-12-03,196235300000,-0.81%
2015-12-02,197840200000,-0.14%
2015-12-01,198123400000,1.21%
2015-11-30,195763300000,0.04%
2015-11-27,195684600000,0.41%
2015-11-25,194882200000,-0.13%
2015-11-24,195133900000,0.73%
2015-11-23,193717800000,-0.44%
2015-11-20,194583200000,-0.18%
2015-11-19,194929400000,-0.82%
2015-11-18,196534200000,1.43%
2015-11-17,193765000000,0.91%
2015-11-16,192018600000,0.63%
2015-11-13,190807000000,-0.38%
2015-11-12,191530800000,-1.22%
2015-11-11,193890900000,-0.29%
2015-11-10,194457300000,1.12%
2015-11-09,192301800000,-0.57%
2015-11-06,193403200000,-1.55%
2015-11-05,196455600000,1.05%
2015-11-04,194410100000,0.14%
2015-11-03,194142700000,0.07%
2015-11-02,194001100000,0.55%
2015-10-30,192931100000,-0.50%
2015-10-29,193906700000,-2.47%
2015-10-28,198815700000,1.23%
2015-10-27,196408400000,-0.40%
2015-10-26,197195100000,-0.33%
2015-10-23,197840200000,0.41%
2015-10-22,197037700000,1.24%
2015-10-21,194630400000,1.22%
2015-10-20,192286000000,-1.08%
2015-10-19,194394400000,-0.33%
2015-10-16,195039500000,1.24%
2015-10-15,192647900000,1.99%
2015-10-14,188887500000,-0.84%
2015-10-13,190492400000,-1.66%
2015-10-12,193702100000,0.42%
2015-10-09,192899700000,-0.71%
2015-10-08,194284300000,0.63%
2015-10-07,193072800000,1.48%
2015-10-06,190256400000,-1.14%
2015-10-05,192459100000,1.32%
2015-10-02,189957400000,2.02%
2015-10-01,186197000000,0.90%
2015-09-30,184529200000,2.65%
2015-09-29,179761700000,-0.84%
2015-09-28,181287900000,-2.78%
2015-09-25,186464400000,0.82%
2015-09-24,184954000000,0.03%
2015-09-23,184891000000,-0.06%
2015-09-22,185001200000,-1.55%
2015-09-21,187912000000,0.51%
2015-09-18,186952200000,-2.00%
2015-09-17,190759800000,-0.62%
2015-09-16,191955600000,1.70%
2015-09-15,188745900000,3.10%
2015-09-14,183065900000,-0.64%
2015-09-11,184245900000,-0.71%
2015-09-10,185567600000,-2.22%
2015-09-09,189784300000,-0.51%
2015-09-08,190759800000,4.07%
2015-09-04,183301900000,-2.60%
2015-09-03,188195200000,1.69%
2015-09-02,185064100000,2.87%
2015-09-01,179903300000,-3.41%
2015-08-31,186259900000,-1.98%
2015-08-28,190020300000,1.00%
2015-08-27,188132300000,1.47%
2015-08-26,185410300000,3.94%
2015-08-25,178377100000,-0.13%
2015-08-24,178613100000,-4.65%
2015-08-21,187314100000,-2.82%
2015-08-20,192742300000,-2.81%
2015-08-19,198312200000,-1.43%
2015-08-18,201191500000,
2015-08-17,201191500000,-0.25%
2015-08-14,201695000000,0.31%
2015-08-13,201065700000,0.29%
2015-08-12,200483500000,-1.23%
2015-08-11,202985200000,-1.59%
2015-08-10,206257900000,0.88%
2015-08-07,204464200000,0.89%
2015-08-06,202670500000,0.39%
2015-08-05,201883800000,-1.19%
2015-08-04,204306900000,-2.50%
2015-08-03,209546300000,-0.21%
2015-07-31,209986900000,0.90%
2015-07-30,208114500000,-0.23%
2015-07-29,208586500000,0.55%
2015-07-28,207438000000,0.04%
2015-07-27,207359300000,-0.57%
2015-07-24,208555100000,-0.53%
2015-07-23,209656500000,-0.55%
2015-07-22,210820800000,-0.42%
2015-07-21,211717600000,-0.72%
2015-07-20,213259600000,0.13%
2015-07-17,212976300000,-0.30%
2015-07-16,213621400000,1.33%
2015-07-15,210820800000,0.40%
2015-07-14,209971100000,0.01%
2015-07-13,209955400000,1.46%
2015-07-10,206934500000,1.93%
2015-07-09,203016700000,0.72%
2015-07-08,201569100000,-3.23%
2015-07-07,208287600000,-0.26%
2015-07-06,208838300000,-0.02%
2015-07-02,208869800000,-0.64%
2015-07-01,210207200000,-0.11%
2015-06-30,210443200000,0.98%
2015-06-29,208397700000,-2.22%
2015-06-26,213133700000,0.44%
2015-06-25,212205400000,-0.39%
2015-06-24,213039300000,-1.96%
2015-06-23,217287500000,1.20%
2015-06-22,214720000000,1.09%
2015-06-19,212406000000,-0.34%
2015-06-18,213135100000,-0.29%
2015-06-17,213753200000,-0.87%
2015-06-16,215639200000,0.41%
2015-06-15,214767500000,0.01%
2015-06-12,214735800000,0.23%
2015-06-11,214244500000,0.70%
2015-06-10,212754700000,1.47%
2015-06-09,209680000000,-0.64%
2015-06-08,211027200000,-1.74%
2015-06-05,214767500000,-0.98%
2015-06-04,216891200000,-0.43%
2015-06-03,217826300000,0.64%
2015-06-02,216447500000,-0.49%
2015-06-01,217509300000,-0.47%
2015-05-29,218539500000,-1.32%
2015-05-28,221471600000,0.70%
2015-05-27,219934200000,0.78%
2015-05-26,218238400000,-0.38%
2015-05-22,219062500000,-0.87%
2015-05-21,220996100000,0.31%
2015-05-20,220314600000,-0.37%
2015-05-19,221138700000,0.07%
2015-05-18,220980200000,0.04%
2015-05-15,220885100000,1.03%
2015-05-14,218634600000,0.97%
2015-05-13,216526700000,-0.76%
2015-05-12,218175000000,0.15%
2015-05-11,217842200000,-3.29%
2015-05-08,225243600000,3.05%
2015-05-07,218587100000,0.55%
2015-05-06,217382600000,-0.28%
2015-05-05,218000700000,-1.79%
2015-05-04,221978700000,0.07%
2015-05-01,221820200000,0.68%
2015-04-30,220330400000,-1.26%
2015-04-29,223135700000,-0.89%
2015-04-28,225148500000,1.00%
2015-04-27,222929600000,-0.39%
2015-04-24,223801300000,0.13%
2015-04-23,223516100000,-0.44%
2015-04-22,224514500000,0.23%
2015-04-21,223991500000,1.87%
2015-04-20,219870800000,0.22%
2015-04-17,219395400000,-0.40%
2015-04-16,220267000000,-0.07%
2015-04-15,220425500000,0.30%
2015-04-14,219759900000,0.80%
2015-04-13,218016500000,-1.50%
2015-04-10,221328900000,-0.19%
2015-04-09,221741000000,-0.02%
2015-04-08,221788500000,0.16%
2015-04-07,221439900000,-0.65%
2015-04-06,222897900000,0.44%
2015-04-02,221915300000,1.11%
2015-04-01,219474600000,-1.01%
2015-03-31,221709300000,-1.87%
2015-03-30,225925100000,0.11%
2015-03-27,225687300000,-0.50%
2015-03-26,226812600000,-0.49%
2015-03-25,227922000000,-0.49%
2015-03-24,229047300000,-0.55%
2015-03-23,230315200000,1.56%
2015-03-20,226780900000,2.13%
2015-03-19,222042100000,0.01%
2015-03-18,222010400000,2.28%
2015-03-17,217065600000,-0.41%
2015-03-16,217953100000,0.99%
2015-03-13,215813500000,-0.99%
2015-03-12,217969000000,2.63%
2015-03-11,212374300000,0.23%
2015-03-10,211883000000,-1.26%
2015-03-09,214577300000,0.37%
2015-03-06,213784900000,-0.01%
2015-03-05,213800700000,-0.46%
2015-03-04,214783300000,0.09%
2015-03-03,214593200000,-0.35%
2015-03-02,215338100000,0.37%
2015-02-27,214545600000,-1.05%
2015-02-26,216812000000,-0.05%
2015-02-25,216922900000,-1.06%
2015-02-24,219252700000,0.99%
2015-02-23,217097300000,0.06%
2015-02-20,216970500000,1.20%
2015-02-19,214403000000,0.83%
2015-02-18,212627900000,1.57%
2015-02-17,209331300000,-0.31%
2015-02-13,209981100000,0.51%
2015-02-12,208919300000,0.61%
2015-02-11,207651400000,0.13%
2015-02-10,207381900000,1.31%
2015-02-09,204703500000,-0.32%
2015-02-06,205353300000,-1.65%
2015-02-05,208792500000,-0.71%
2015-02-04,210282300000,1.21%
2015-02-03,207778200000,0.01%
2015-02-02,207762300000,1.74%
2015-01-30,204212200000,-2.50%
2015-01-29,209442300000,0.92%
2015-01-28,207540400000,-0.11%
2015-01-27,207778200000,-0.58%
2015-01-26,208982700000,1.70%
2015-01-23,205495900000,-0.15%
2015-01-22,205812900000,0.93%
2015-01-21,203911000000,-0.39%
2015-01-20,204703500000,0.22%
2015-01-16,204259700000,1.66%
2015-01-15,200931500000,0.76%
2015-01-14,199410000000,-0.47%
2015-01-13,200345100000,0.29%
2015-01-12,199758700000,-0.03%
2015-01-09,199822000000,-1.18%
2015-01-08,202199400000,1.93%
2015-01-07,198379800000,2.51%
2015-01-06,193514200000,-1.03%
2015-01-05,195527000000,-1.83%
2015-01-02,199172200000,0.15%
2014-12-31,198871100000,-0.34%
2014-12-30,199552600000,-1.15%
2014-12-29,201866500000,-0.57%
2014-12-26,203023500000,1.06%
2014-12-24,200899800000,
2014-12-23,200899800000,0.09%
2014-12-22,200709600000,-0.29%
2014-12-19,201296000000,1.82%
2014-12-18,197698300000,1.23%
2014-12-17,195289300000,1.05%
2014-12-16,193260600000,0.32%
2014-12-15,192642500000,-2.40%
2014-12-12,197381300000,-1.23%
2014-12-11,199837900000,0.48%
2014-12-10,198887000000,-2.24%
2014-12-09,203435600000,-0.05%
2014-12-08,203530700000,-0.47%
2014-12-05,204497500000,0.33%
2014-12-04,203816000000,0.70%
2014-12-03,202405400000,0.90%
2014-12-02,200598600000,1.30%
2014-12-01,198015300000,1.47%
2014-11-28,195146600000,1.17%
2014-11-26,192880300000,-0.09%
2014-11-25,193054600000,0.29%
2014-11-24,192499900000,0.14%
2014-11-21,192230500000,1.31%
2014-11-20,189742200000,-0.52%
2014-11-19,190740700000,0.23%
2014-11-18,190296900000,1.25%
2014-11-17,187951300000,-1.03%
2014-11-14,189900700000,
2014-11-13,189900700000,0.87%
2014-11-12,188268300000,-0.29%
2014-11-11,188823000000,0.99%
2014-11-10,186968600000,-0.59%
2014-11-07,188078100000,-0.97%
2014-11-06,189916500000,-1.27%
2014-11-05,192357300000,1.65%
2014-11-04,189235000000,-2.13%
2014-11-03,193355700000,0.54%
2014-10-31,192325600000,4.74%
2014-10-30,183624500000,0.04%
2014-10-29,183545300000,0.62%
2014-10-28,182420000000,0.66%
2014-10-27,181215500000,-0.15%
2014-10-24,181485000000,0.97%
2014-10-23,179741600000,1.02%
2014-10-22,177934800000,-0.95%
2014-10-21,179646500000,0.04%
2014-10-20,179583100000,3.21%
2014-10-17,174004300000,-0.35%
2014-10-16,174622400000,0.11%
2014-10-15,174432200000,-1.40%
2014-10-14,176904600000,-0.93%
2014-10-13,178568800000,-1.14%
2014-10-10,180629100000,-0.48%
2014-10-09,181500800000,-1.50%
2014-10-08,184258500000,0.38%
2014-10-07,183561200000,-0.75%
2014-10-06,184955800000,0.46%
2014-10-03,184100000000,1.47%
2014-10-02,181437400000,-1.86%
2014-10-01,184876600000,-0.75%
2014-09-30,186271300000,0.01%
2014-09-29,186255500000,-0.95%
2014-09-26,188046400000,0.66%
2014-09-25,186810200000,-0.82%
2014-09-24,188363300000,0.51%
2014-09-23,187412400000,-0.64%
2014-09-22,188616900000,0.21%
2014-09-19,188220700000,-0.56%
2014-09-18,189282600000,1.77%
2014-09-17,185986000000,-0.20%
2014-09-16,186366400000,0.37%
2014-09-15,185684900000,0.04%
2014-09-12,185605600000,0.64%
2014-09-11,184432800000,-0.10%
2014-09-10,184623000000,1.28%
2014-09-09,182293200000,-0.88%
2014-09-08,183909800000,-0.30%
2014-09-05,184464500000,0.29%
2014-09-04,183925700000,0.08%
2014-09-03,183783000000,-0.21%
2014-09-02,184163400000,1.64%
2014-08-29,181183800000,-0.10%
2014-08-28,181358200000,-0.42%
2014-08-27,182118900000,-0.15%
2014-08-26,182388300000,0.18%
2014-08-25,182055500000,0.68%
2014-08-22,180819300000,-1.46%
2014-08-21,183497800000,0.07%
2014-08-20,183371000000,-1.07%
2014-08-19,185352100000,-0.22%
2014-08-18,185764100000,0.27%
2014-08-15,185257000000,-0.72%
2014-08-14,186604100000,-0.16%
2014-08-13,186905300000,0.59%
2014-08-12,185811700000,0.41%
2014-08-11,185050900000,-0.74%
2014-08-08,186429800000,0.81%
2014-08-07,184924100000,0.06%
2014-08-06,184813200000,-2.03%
2014-08-05,188648600000,0.77%
2014-08-04,187206400000,0.45%
2014-08-01,186366400000,-0.34%
2014-07-31,187000300000,-1.71%
2014-07-30,190249400000,-0.45%
2014-07-29,191105200000,
2014-07-28,191105200000,0.79%
2014-07-25,189599600000,0.21%
2014-07-24,189203300000,-0.04%
2014-07-23,189282600000,0.21%
2014-07-22,188886400000,0.44%
2014-07-21,188062200000,-0.20%
2014-07-18,188442600000,0.44%
2014-07-17,187618500000,-0.65%
2014-07-16,188838800000,0.37%
2014-07-15,188141500000,-0.24%
2014-07-14,188601100000,0.41%
2014-07-11,187840300000,0.40%
2014-07-10,187095400000,-1.66%
2014-07-09,190249400000,-0.22%
2014-07-08,190661400000,-0.71%
2014-07-07,192024400000,-0.47%
2014-07-03,192927800000,-0.12%
2014-07-02,193165500000,-0.31%
2014-07-01,193767800000,2.17%
2014-06-30,189647100000,0.69%
2014-06-27,188347500000,1.01%
2014-06-26,186461500000,0.15%
2014-06-25,186176200000,0.79%
2014-06-24,184718100000,-0.50%
2014-06-23,185643000000,-0.85%
2014-06-20,187226700000,0.40%
2014-06-19,186482400000,1.46%
2014-06-18,183790000000,1.17%
2014-06-17,181667900000,0.20%
2014-06-16,181303600000,0.21%
2014-06-13,180923500000,-0.02%
2014-06-12,180955200000,0.18%
2014-06-11,180638500000,0.17%
2014-06-10,180337600000,-1.04%
2014-06-09,182238000000,-0.07%
2014-06-06,182364700000,0.49%
2014-06-05,181477800000,0.10%
2014-06-04,181303600000,-0.38%
2014-06-03,182000500000,0.85%
2014-06-02,180464200000,0.74%
2014-05-30,179133900000,1.45%
2014-05-29,176568300000,1.44%
2014-05-28,174066000000,-0.18%
2014-05-27,174382800000,0.43%
2014-05-23,173638400000,0.14%
2014-05-22,173400900000,1.32%
2014-05-21,171136200000,0.36%
2014-05-20,170518500000,-0.87%
2014-05-19,172007200000,-0.91%
2014-05-16,173590900000,0.10%
2014-05-15,173416700000,-0.84%
2014-05-14,174889600000,-0.85%
2014-05-13,176394100000,1.99%
2014-05-12,172957400000,0.31%
2014-05-09,172419000000,0.67%
2014-05-08,171278700000,-0.81%
2014-05-07,172672400000,0.03%
2014-05-06,172624900000,-0.40%
2014-05-05,173321700000,-0.45%
2014-05-02,174097700000,0.18%
2014-05-01,173781000000,1.21%
2014-04-30,171706300000,0.86%
2014-04-29,170249300000,0.40%
2014-04-28,169568300000,0.54%
2014-04-25,168649700000,-0.51%
2014-04-24,169520800000,-1.03%
2014-04-23,171278700000,-0.25%
2014-04-22,171706300000,-0.20%
2014-04-21,172054700000,0.57%
2014-04-17,171072800000,-0.41%
2014-04-16,171785500000,1.51%
2014-04-15,169235700000,-0.43%
2014-04-14,169964200000,2.32%
2014-04-11,166115800000,1.45%
2014-04-10,163740200000,-4.03%
2014-04-09,170613500000,-1.26%
2014-04-08,172783200000,-2.06%
2014-04-07,176409900000,0.12%
2014-04-04,176204100000,-1.42%
2014-04-03,178738000000,-0.51%
2014-04-02,179656600000,0.19%
2014-04-01,179308100000,0.28%
2014-03-31,178801300000,0.06%
2014-03-28,178690500000,1.12%
2014-03-27,176710800000,0.95%
2014-03-26,175047900000,1.91%
2014-03-25,171769700000,0.48%
2014-03-24,170946100000,0.53%
2014-03-21,170043400000,-0.22%
2014-03-20,170423500000,-0.98%
2014-03-19,172118100000,-1.05%
2014-03-18,173939300000,-0.76%
2014-03-17,175269700000,1.76%
2014-03-14,172244800000,-1.32%
2014-03-13,174541200000,-0.98%
2014-03-12,176267400000,-1.03%
2014-03-11,178104500000,-0.78%
2014-03-10,179498200000,-0.54%
2014-03-07,180480100000,-0.60%
2014-03-06,181572800000,1.23%
2014-03-05,179371500000,-1.69%
2014-03-04,182459700000,1.42%
2014-03-03,179909900000,-1.47%
2014-02-28,182602300000,-0.62%
2014-02-27,183742500000,0.38%
2014-02-26,183045700000,-0.76%
2014-02-25,184455200000,0.26%
2014-02-24,183980100000,-0.15%
2014-02-21,184249300000,0.88%
2014-02-20,182649800000,0.10%
2014-02-19,182475600000,-0.91%
2014-02-18,184154300000,0.96%
2014-02-14,182396400000,-0.84%
2014-02-13,183948400000,-1.20%
2014-02-12,186181500000,-0.30%
2014-02-11,186735800000,0.74%
2014-02-10,185357900000,-0.29%
2014-02-07,185896400000,1.22%
2014-02-06,183647500000,0.26%
2014-02-05,183172400000,2.82%
2014-02-04,178152000000,-0.23%
2014-02-03,178563800000,-1.75%
2014-01-31,181747100000,-2.05%
2014-01-30,185548000000,-0.03%
2014-01-29,185611300000,-0.53%
2014-01-28,186609100000,0.68%
2014-01-27,185342100000,-0.72%
2014-01-24,186688200000,-1.24%
2014-01-23,189032100000,-1.91%
2014-01-22,192722200000,1.02%
2014-01-21,190774200000,1.07%
2014-01-17,188762900000,-0.53%
2014-01-16,189776500000,0.30%
2014-01-15,189206400000,0.01%
2014-01-14,189190500000,0.05%
2014-01-13,189095500000,-1.17%
2014-01-10,191328500000,0.40%
2014-01-09,190568300000,0.40%
2014-01-08,189808200000,-0.51%
2014-01-07,190774200000,0.24%
2014-01-06,190315000000,-0.28%
2014-01-03,190853400000,-0.10%
2014-01-02,191043500000,-1.06%
2013-12-31,193086500000,0.46%
2013-12-30,192199600000,-0.43%
2013-12-27,193023100000,0.16%
2013-12-26,192722200000,2.60%
2013-12-24,187844400000,-0.55%
2013-12-23,188889600000,0.44%
2013-12-20,188066100000,0.03%
2013-12-19,188002700000,-1.93%
2013-12-18,191692800000,2.03%
2013-12-17,187876000000,-0.02%
2013-12-16,187907700000,-0.48%
2013-12-13,188810400000,-0.93%
2013-12-12,190584200000,
2013-12-11,190584200000,-1.12%
2013-12-10,192738000000,-0.60%
2013-12-09,193894100000,-0.25%
2013-12-06,194385100000,0.94%
2013-12-05,192579700000,-1.23%
2013-12-04,194971100000,-0.40%
2013-12-03,195762900000,-0.39%
2013-12-02,196538900000,-0.76%
2013-11-29,198043500000,-0.13%
2013-11-27,198296900000,0.22%
2013-11-26,197853400000,-0.53%
2013-11-25,198914500000,-0.56%
2013-11-22,200039000000,0.56%
2013-11-21,198930400000,-0.35%
2013-11-20,199627200000,-0.15%
