Date,Open,Close,High,Low,Volume,MA1,MA2
2020-12-17,153.7500,153.7700,154.0700,152.8400,327304,138.6990,129.4360
2020-12-20,150.4000,151.7700,151.7700,149.3900,257103,139.0930,129.5810
2020-12-21,151.4500,150.7700,151.7500,150.2200,182149,139.4730,129.7000
2020-12-22,150.6400,151.1600,151.3500,150.2000,317934,139.8430,129.8420
2020-12-23,150.1800,150.4700,151.1250,150.1800,150170,140.2220,130.0330
2020-12-27,153.1000,152.6000,153.4200,152.2300,215591,140.6500,130.2150
2020-12-28,155.0000,153.3400,155.2000,152.9000,265136,141.1040,130.4390
2020-12-29,154.5100,154.0900,155.2100,154.0400,193553,141.5680,130.6150
2020-12-30,154.4100,154.5700,154.8400,153.9690,160016,142.0340,130.8080
2021-01-03,155.8100,153.2900,155.8100,152.0200,315661,142.4370,130.9830
2021-01-04,151.9100,153.4000,153.4000,151.7500,231776,142.8360,131.1680
2021-01-05,152.7100,153.5300,154.1700,152.4800,296179,143.2410,131.3800
2021-01-06,151.6600,152.6700,152.7000,151.5100,345057,143.6380,131.5610
2021-01-07,153.6000,152.8500,154.0600,152.1100,418079,144.0450,131.7190
2021-01-10,153.2000,153.3900,154.2100,151.8200,335997,144.5120,131.8540
2021-01-11,152.0800,151.7500,152.0800,150.6500,618424,144.9200,131.9770
2021-01-12,150.8800,150.6500,151.0000,150.0300,387471,145.3070,132.1040
2021-01-13,151.4800,151.3400,152.2700,151.2300,314908,145.6690,132.2610
2021-01-14,148.6600,148.4100,149.1500,147.3900,390758,145.9200,132.4200
2021-01-18,148.4500,148.1300,148.7400,147.4500,368790,146.1990,132.5710
2021-01-19,148.7300,149.9800,150.0400,148.1600,255954,146.4570,132.7460
2021-01-20,151.2300,151.3400,152.7100,150.4000,469658,146.7400,132.8910
2021-01-21,148.2000,147.9500,148.5900,147.6100,393548,146.9060,133.0210
2021-01-24,147.9500,146.7200,147.9500,145.2500,369554,147.0420,133.1370
2021-01-25,146.0000,145.9800,146.5090,145.5500,285786,147.1120,133.2500
2021-01-26,144.6900,142.6400,144.9000,142.2440,407492,147.1710,133.3570
2021-01-27,142.8200,143.3000,143.9900,142.3500,275051,147.2050,133.4500
2021-01-28,142.1900,140.5200,142.1900,140.0400,342940,147.1330,133.5380
2021-01-31,140.1600,140.4100,140.7300,139.2900,362856,147.0860,133.6300
2021-02-01,142.6600,143.1200,143.3690,141.7200,444912,147.1120,133.7230
2021-02-02,147.3100,148.0700,148.5600,146.8500,462248,147.2550,133.8550
2021-02-03,148.2100,148.0200,148.8800,147.5000,250840,147.3730,133.9920
2021-02-04,149.9700,150.8600,151.1800,149.2600,329913,147.5250,134.1390
2021-02-07,152.2900,152.9300,152.9700,152.1800,309620,147.7070,134.2950
2021-02-08,153.4300,154.0000,154.4100,152.8600,324789,147.9600,134.4520
2021-02-09,156.0000,161.5600,163.3700,155.6100,1404422,148.3880,134.6390
2021-02-10,162.5900,158.9400,162.5900,158.2500,466621,148.8780,134.8060
2021-02-11,159.6600,160.4900,161.3100,159.6600,417998,149.3650,134.9690
2021-02-15,158.7000,156.4800,159.2600,156.1700,468484,149.7680,135.1340
2021-02-16,156.2100,156.5300,156.7900,155.3700,274981,150.1610,135.3110
2021-02-17,153.1400,153.4500,153.7900,152.2900,490776,150.4650,135.4750
2021-02-18,153.7100,153.5500,154.2100,153.1450,231846,150.7730,135.6330
2021-02-21,153.5500,152.4400,153.9150,152.1300,290056,151.0470,135.7870
2021-02-22,151.5000,152.7300,153.1900,149.8400,304232,151.2840,135.9430
2021-02-23,150.9900,152.4500,152.9200,150.7300,419328,151.4710,136.0900
2021-02-24,152.2700,149.2600,152.2700,148.4800,441429,151.4370,136.2180
2021-02-25,150.1200,147.9300,150.3300,146.8000,592614,151.3240,136.3570
2021-02-28,149.2100,149.3400,149.9650,148.4500,348137,151.2530,136.5150
2021-03-01,149.5400,149.2100,150.1800,148.7600,337112,151.1360,136.6760
2021-03-02,150.0000,148.8300,150.1900,148.6800,377928,151.0200,136.8360
2021-03-03,148.6400,146.8500,149.2800,145.5500,353355,150.8810,136.9720
2021-03-04,148.0500,148.5200,148.9700,145.9500,313778,150.8160,137.1240
2021-03-07,148.5700,148.2300,150.4000,147.9900,474544,150.7650,137.2660
2021-03-08,150.8600,151.5400,152.4500,150.5600,349706,150.7730,137.4340
2021-03-09,151.0700,151.8800,152.1700,150.2500,472050,150.8010,137.6050
2021-03-10,150.1500,150.3600,151.2900,149.0000,498414,150.7560,137.7370
2021-03-11,149.7700,150.5300,150.7100,149.5700,295457,150.7000,137.8550
2021-03-14,153.0000,152.9000,153.6600,152.2600,397694,150.6760,137.9780
2021-03-15,152.0000,152.1000,152.6700,151.6800,284846,150.6270,138.1080
2021-03-16,152.7500,153.6400,154.1850,152.0750,319137,150.6340,138.2440
2021-03-17,157.4300,157.7100,159.5500,157.0000,824552,150.7200,138.4010
2021-03-18,158.7100,158.5800,158.8700,157.1100,425116,150.8210,138.5500
2021-03-21,155.2000,154.4800,155.2000,154.1900,451109,150.8570,138.6810
2021-03-22,153.0500,151.3400,153.0900,151.1010,386895,150.8270,138.7830
2021-03-23,150.9900,150.6700,151.3800,150.4000,344301,150.7730,138.8760
2021-03-24,150.0000,151.0700,151.2600,149.1200,273943,150.7590,138.9780
2021-03-25,153.0000,153.3700,153.4100,152.0900,312223,150.8140,139.0900
2021-03-29,154.0000,154.9000,155.3000,153.5300,317160,150.8850,139.2420
2021-03-30,153.6300,153.8700,154.6400,153.3800,475959,150.9940,139.3720
2021-03-31,156.2200,156.0600,156.4660,155.8100,289263,151.1530,139.5160
2021-04-01,153.6000,154.1600,154.2320,153.0400,274499,151.2360,139.6390
2021-04-05,154.1600,155.3800,155.8400,153.7800,300632,151.3170,139.7710
2021-04-06,153.1000,153.6500,154.2900,153.0400,400571,151.4310,139.8940
2021-04-07,154.8400,154.7000,155.7400,154.5500,216467,151.5910,140.0280
2021-04-08,154.3500,153.3800,154.7000,152.8900,233738,151.7390,140.1540
2021-04-09,154.0600,154.2800,154.4500,153.5100,181586,151.9710,140.2800
2021-04-12,154.9100,154.0900,154.9100,153.9020,246349,152.1870,140.4120
2021-04-13,155.0000,155.7700,155.7900,154.3200,220299,152.4920,140.5520
2021-04-14,156.2500,156.2200,156.8800,155.8730,172996,152.8080,140.7020
2021-04-15,156.9800,157.3100,157.4300,156.5000,179184,153.0920,140.8540
2021-04-16,157.8000,157.5700,157.9000,157.1000,162723,153.2820,141.0140
2021-04-19,157.9600,156.4100,157.9800,155.9300,242376,153.4500,141.1750
2021-04-20,154.7400,154.1000,154.8060,152.9040,317878,153.5150,141.3140
2021-04-21,153.5000,155.1400,155.5800,153.5000,322370,153.5590,141.4550
2021-04-22,155.5000,154.7800,155.5800,154.4100,227426,153.5750,141.6040
2021-04-23,153.9900,154.9900,155.5900,153.9150,233705,153.4430,141.7520
2021-04-26,154.3100,153.5400,154.3100,153.4900,249758,153.3350,141.9000
2021-04-27,152.5900,152.8100,153.1700,152.2700,490430,153.1820,142.0390
2021-04-28,153.2000,153.2600,153.8100,152.8300,236243,153.1170,142.1800
2021-04-29,153.5000,152.4300,153.7700,151.6900,377613,153.0350,142.3100
2021-04-30,150.0900,150.7700,151.6000,149.9000,394014,152.9820,142.4280
2021-05-03,151.4800,152.2300,152.7600,151.3400,230950,152.9550,142.5560
2021-05-04,151.5100,150.5900,151.6300,150.2500,266757,152.9180,142.6740
2021-05-05,152.0900,151.4200,152.2930,151.3700,169355,152.8920,142.7950
2021-05-06,153.2400,152.9600,153.3000,151.8700,194242,152.9020,142.9280
2021-05-07,153.3400,153.6500,153.7200,153.0400,162495,152.9900,143.0650
2021-05-10,155.3300,155.0600,155.7200,154.7100,264146,153.1330,143.2110
2021-05-11,152.6500,152.2400,152.6500,151.1550,431262,153.1910,143.3460
2021-05-12,155.5000,153.5200,155.6720,153.1450,627588,153.2770,143.4760
2021-05-13,153.8600,155.2300,155.3900,153.1200,342934,153.4050,143.6250
2021-05-14,156.0000,155.8500,156.5000,155.6600,315551,153.5850,143.7840
2021-05-17,157.7000,158.6800,159.0000,157.4300,436227,153.7880,143.9650
2021-05-18,160.4600,160.6600,161.9100,160.3200,322577,154.0370,144.1720
2021-05-19,158.6300,159.2900,159.5500,158.1160,250192,154.1920,144.3640
2021-05-20,159.3200,160.2200,160.5800,159.2100,209609,154.3580,144.5500
2021-05-21,161.0000,161.1600,161.3050,160.3900,211200,154.5740,144.7320
2021-05-24,162.1800,162.7800,162.9800,162.1400,236431,154.8190,144.9040
2021-05-25,163.0000,162.2400,163.8000,161.6300,199644,155.0060,145.0650
2021-05-26,162.8300,164.0200,164.4200,162.7800,231951,155.2450,145.2330
2021-05-27,165.0000,165.5500,166.4700,164.9100,248648,155.4830,145.3920
2021-05-28,166.2900,165.9800,166.7800,165.7100,160049,155.6480,145.5390
2021-06-01,171.4700,172.3400,172.7500,171.0300,596568,155.9230,145.7230
2021-06-02,175.7500,176.6300,176.8400,175.4900,630391,156.3660,145.9350
2021-06-03,177.3000,179.6700,180.1200,177.0300,478773,156.9330,146.1560
2021-06-04,181.6800,182.4100,182.6600,181.0100,386890,157.5680,146.3870
2021-06-07,182.0300,180.8000,182.2500,180.1100,384408,158.1620,146.6150
2021-06-08,180.9100,179.6100,181.0000,179.3900,307131,158.6870,146.8430
2021-06-09,180.0300,180.5400,180.8000,179.8650,207474,159.2000,147.0760
2021-06-10,180.5900,180.1800,180.7600,179.8200,194494,159.7260,147.3030
2021-06-11,180.7400,181.4700,181.4700,180.5100,164567,160.2340,147.5370
2021-06-14,181.0000,180.5900,181.0000,179.4800,189948,160.7630,147.7650
2021-06-15,182.5000,182.4500,182.7800,181.6750,180935,161.3040,148.0100
2021-06-16,183.9300,183.8400,184.8800,183.1000,323685,161.9080,148.2590
2021-06-17,185.0000,185.2000,185.3750,184.0000,277369,162.5180,148.5230
2021-06-18,177.8900,177.0300,178.3800,176.3100,735008,162.9910,148.7470
2021-06-21,177.0000,178.8800,179.4100,176.5000,284444,163.4830,148.9790
2021-06-22,180.0600,179.3900,180.0600,178.8310,237921,163.9890,149.2260
2021-06-23,176.3700,177.7100,178.2500,176.1400,611533,164.4280,149.4490
2021-06-24,178.3800,177.6700,178.3800,177.5500,164822,164.8570,149.6810
2021-06-25,177.9900,178.1000,178.8000,177.7900,156089,165.2730,149.9160
2021-06-28,177.6500,177.0700,177.8000,176.7600,209164,165.6630,150.1500
2021-06-29,176.4000,176.7300,177.3700,176.4000,166960,166.0690,150.3770
2021-06-30,175.4800,174.8400,176.2500,174.6200,313217,166.4840,150.5820
2021-07-01,174.7100,175.4800,175.5800,174.3500,181616,166.8910,150.7900
2021-07-02,176.3900,176.0300,176.8400,175.8400,210326,167.3160,151.0000
2021-07-06,176.0700,174.9300,176.4700,173.4000,288134,167.7150,151.1990
2021-07-07,175.7700,175.6500,175.8700,174.5700,128254,168.1570,151.4060
2021-07-08,173.1700,174.2300,174.6300,173.0500,189458,168.5850,151.6210
2021-07-09,177.6600,177.7900,178.7300,177.6500,320747,169.0760,151.8490
2021-07-12,177.7900,178.9000,179.4100,177.0400,176030,169.6050,152.0770
2021-07-13,178.9900,179.1800,179.4600,178.3350,281948,170.1730,152.3140
2021-07-14,180.3700,180.0000,180.9900,179.5600,230670,170.7290,152.5490
2021-07-15,178.7100,178.9300,179.3300,178.2600,177845,171.2960,152.7640
2021-07-16,179.2800,178.1300,179.2800,177.3800,195761,171.8300,152.9830
2021-07-19,176.6800,176.3000,176.9900,174.0300,261143,172.2970,153.2020
2021-07-20,176.1400,178.1200,178.3700,175.7900,151991,172.7860,153.4310
2021-07-21,178.1800,179.6800,179.9300,178.1800,183208,173.2780,153.6700
2021-07-22,179.9900,177.9900,180.1900,177.9400,321205,173.7930,153.9000
2021-07-23,179.1400,179.8500,180.4400,178.6600,195868,174.3200,154.1430
2021-07-26,179.2300,179.5000,179.7800,178.8400,155669,174.8050,154.3780
2021-07-27,179.0600,178.4400,179.0600,177.7100,152679,175.2570,154.6060
2021-07-28,178.4400,179.8700,180.2400,178.2900,143560,175.6810,154.8450
