Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Short-Term Investments,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Long-Term Investments,Goodwill and Intangibles,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Comprehensive Income,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Change in Investments,Other Investing Activities,Investing Cash Flow,Dividends Paid,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Free Cash Flow Per Share_x,Revenue,Cost of Revenue,Gross Profit,"Selling, General & Admin",Operating Expenses,Operating Income,Interest Expense / Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Common,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS (Diluted),Free Cash Flow Per Share_y,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2016-03-30,31.44,30.99,31.67,30.955,13377401.0,29.92,32.047,15238000000.0,26214000000.0,41452000000.0,-9.97,8337000000.0,13764000000.0,5855000000.0,69408000000.0,54184000000.0,27701000000.0,5947000000.0,37098000000.0,124930000000.0,194338000000.0,24062000000.0,19562000000.0,71217000000.0,27593000000.0,43549000000.0,82798000000.0,39249000000.0,154015000000.0,63111000000.0,35.24,27622000000.0,20285000000.0,-8036000000.0,39871000000.0,-21659000000.0,-13.58,-13.58,-1809000000.0,25.67,6266000000.0,-5545000000.0,2300000000.0,-27.38,-5116000000.0,-1129000000.0,-1287000000.0,-7531000000.0,-564000000.0,5037000000.0,1423000000.0,5264000000.0,-336000000.0,-2816000000.0,-81.97571428571428,-12.25,-1.81,22990000000.0,18978000000.0,4012000000.0,1512000000.0,1512000000.0,2500000000.0,93000000.0,-1369000000.0,3776000000.0,-2490000000.0,6266000000.0,6266000000.0,467.06,1553000000.0,1595000000.0,-4.95,3.97,3.84,-1.81,17.45,10.87,27.26,-12.25,-65.94,5448000000.0,23.7,3869000000.0,16.83,47863800000.0,52925576709.0,-5.64,74584576709.0,5.46,0.39,1.33,1.58,0.98,50.42309588851934,31.219094142339713,30.79089738072306,0.2529583672855438,14.71575135674612,0.1779581528371522,30.150753768844083,30.40199563319667,32.23400436680333,-406179.14322486497,29.37
2016-03-31,31.01,31.43,31.59,31.0,10208995.0,29.96,32.027,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,48543400000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,56.38289841304372,31.247214923361085,30.81596022853784,0.24975804140343882,13.789933042313267,0.18151902846472381,52.26130653266322,30.400868546357138,32.219131453642866,293554.70580726035,29.53
2016-04-01,31.18,30.47,31.2,30.32,17418124.0,29.981,32.001,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,47060700000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,43.96467266535007,31.14358626691294,30.802393160752043,0.16782322150829998,13.953034514708593,0.17006510143893203,7.2815533980581755,30.35725852351809,32.24174147648191,-2137152.9721652074,29.71
2016-04-04,30.4,29.9,30.48,29.75,12165972.0,29.988,31.972,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,46180300000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,38.53738653867108,30.97777476465788,30.767005193663728,0.05624667348210366,14.801501570153565,0.1092332933285009,5.70342205323188,30.190432221258632,32.34456777874137,-2822503.1247130353,30.78
2016-04-05,29.67,29.6,29.73,29.35,9101869.0,29.995,31.939,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,45717000000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,36.01726932940897,30.794071462703496,30.721240284108287,-0.055743461563860564,16.01727594485379,0.07154276953397824,8.250825082508248,29.917604736604655,32.49539526339536,-2809368.49261117,30.72
2016-04-06,29.66,29.94,29.95,29.3,9619877.0,30.009,31.908,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,46242100000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,40.7465437434119,30.680195267676364,30.69060341022169,-0.11572726011481294,16.716300791135428,0.07856079780944589,20.779220779220786,29.739051106888624,32.54194889311137,-1940778.9679524316,30.56
2016-04-07,29.85,29.42,29.95,29.18,12864618.0,30.004,31.874,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,45439000000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,36.324341474402715,30.512169231986185,30.640775825507113,-0.2028857659867569,17.50382160196639,0.021261793791808415,7.920792079207984,29.461247342102318,32.635752657897676,-2619182.1668163696,31.31
2016-04-08,29.67,29.37,29.76,29.23,8842431.0,30.008,31.839,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,45361700000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,35.92065571738621,30.359880001054695,30.590941479408798,-0.2728488601486845,18.235090926309425,-0.0033531354612743925,6.2706270627063105,29.21254189394205,32.70345810605795,-2308173.507271175,31.97
2016-04-11,29.49,29.53,30.04,29.48,8864568.0,30.018,31.811,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,45608900000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,38.284267921649935,30.249229334247403,30.549335931196687,-0.3117903286784163,18.311769897892937,-0.07246303985327658,12.727272727272778,29.030064795948974,32.733935204051036,-1775815.7376610069,32.19
2016-04-12,29.56,29.71,29.77,29.27,11214445.0,30.019,31.786,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,45886900000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,40.92427115626505,30.177332089681084,30.516420796639952,-0.32438788574668465,18.67473742856556,-0.07191122802969475,21.285140562249026,28.902945745462723,32.66305425453727,-1233756.3322808638,32.66
2016-04-13,30.01,30.78,30.87,29.94,11076770.0,30.033,31.768,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,47539500000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,53.624077338796354,30.25768781105694,30.526757235987407,-0.24520491324181037,17.627662403932515,-0.05211339764905922,64.2570281124498,28.92299583565062,32.52500416434938,635657.9866164026,32.18
2016-04-14,30.84,30.72,31.05,30.64,8198645.0,30.054,31.756,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,47446800000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,52.93685339319051,30.319329436249348,30.534335383595742,-0.18515893862127442,16.91364166925264,-0.02089697498438871,61.84738955823285,28.952408235863334,32.37159176413667,474575.6028140568,31.95
2016-04-15,30.68,30.56,30.85,30.405,8260763.0,30.087,31.742,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,47199700000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,51.05773805515554,30.351418844749436,30.535341839141008,-0.1487678309998124,15.863927721530661,0.024353940688841454,55.42168674698786,28.989432060721285,32.19456793927872,217961.64812633424,32.19
2016-04-18,30.76,31.31,31.37,30.61,15741996.0,30.14,31.733,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,48358100000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,58.49512517039185,30.479229665449513,30.565720590547244,-0.05873185971804418,15.636753083830175,0.06724370951683027,85.54216867469869,29.062671035965522,32.04432896403447,1873466.6983940005,32.16
2016-04-19,31.65,31.97,32.16,31.61,14407757.0,30.209,31.727,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,49377400000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,63.719948399219234,30.677999043389576,30.620790371310097,0.06512802501517356,16.355221116744538,0.09903429264963688,93.62416107382556,29.05326997103732,32.06073002896268,2964274.2586234296,32.44
2016-04-20,32.0,32.19,32.41,32.0,12910452.0,30.279,31.725,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,49717200000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,65.28853625926584,30.87959917093763,30.68232800380774,0.17897690308233294,17.27888543777682,0.11845089520140407,93.1888544891641,28.965947707257037,32.23605229274296,2946563.5702486522,31.8
2016-04-21,33.18,32.66,33.41,32.47,22791998.0,30.375,31.724,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,50290700000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,68.42896954000145,31.11698594814595,30.7598837683643,0.30362799668956697,19.006950215545682,0.007612976330707087,82.26950354609927,28.824114933728758,32.54788506627124,4055945.78307027,31.75
2016-04-22,32.66,32.18,32.79,32.12,13824407.0,30.464,31.729,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,49551600000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,62.236162964938224,31.258721155059824,30.815574600977467,0.3595383635135896,19.99527364373889,-0.08790355278136144,70.9219858156029,28.776435613839585,32.71756438616041,2528565.6197745237,31.25
2016-04-25,32.09,31.95,32.11,31.6,10604845.0,30.565,31.733,14894000000.0,27478000000.0,42372000000.0,1.55,8988000000.0,15817000000.0,3857000000.0,71034000000.0,59389000000.0,29424000000.0,5891000000.0,37880000000.0,132584000000.0,203618000000.0,26766000000.0,21588000000.0,74987000000.0,26633000000.0,49561000000.0,87306000000.0,37745000000.0,162293000000.0,71149000000.0,47.43,27478000000.0,21508000000.0,-8054000000.0,40932000000.0,-28777000000.0,-18.21,-18.21,-3953000000.0,26.48,1953000000.0,-4353000000.0,-108000000.0,-10.744999999999997,-6915000000.0,796000000.0,-5000000.0,-6640000000.0,-588000000.0,7422000000.0,-107000000.0,6427000000.0,-169000000.0,-7023000000.0,-73.49857142857142,-18.85,-4.54,37265000000.0,32475000000.0,4790000000.0,2818000000.0,2818000000.0,1972000000.0,127000000.0,-667000000.0,2512000000.0,559000000.0,1953000000.0,1953000000.0,106.67,1546000000.0,1580000000.0,-6.29,1.26,1.24,-4.54,12.85,5.29,5.24,-18.85,22.25,4931000000.0,13.23,2639000000.0,7.08,49197400000.0,48543402669.0,-19.62,77320402669.0,4.54,0.35,1.19,1.74,0.95,59.45939687464559,31.350891667718514,30.86006187152737,0.3808979003299804,20.069375027620083,-0.05811892531040601,65.48463356973998,28.756587876219577,32.83041212378043,1818897.052663877,30.59
