Date,Open,Close,High,Low,Volume,MA1,MA2,Cash & Equivalents,Cash & Cash Equivalents,Cash Growth,Receivables,Inventory,Other Current Assets,Total Current Assets,"Property, Plant & Equipment",Other Long-Term Assets,Total Long-Term Assets,Total Assets,Accounts Payable,Deferred Revenue,Current Debt,Total Current Liabilities,Other Current Liabilities,Long-Term Debt,Total Long-Term Liabilities,Other Long-Term Liabilities,Total Liabilities,Total Debt,Debt Growth,Common Stock,Retained Earnings,Shareholders' Equity,Net Cash / Debt,Net Cash / Debt Growth,Net Cash Per Share,Working Capital,Book Value Per Share,Net Income_x,Depreciation & Amortization_x,Share-Based Compensation,Other Operating Activities,Operating Cash Flow,Operating Cash Flow Growth,Capital Expenditures,Other Investing Activities,Investing Cash Flow,Share Issuance / Repurchase,Debt Issued / Paid,Other Financing Activities,Financing Cash Flow,Net Cash Flow,Free Cash Flow,Free Cash Flow Growth,Free Cash Flow Margin_x,Revenue,Revenue Growth (YoY),Cost of Revenue,Gross Profit,"Selling, General & Admin",Research & Development,Operating Expenses,Operating Income,Other Expense / Income,Pretax Income,Income Tax,Net Income_y,Net Income Growth,Shares Outstanding (Basic),Shares Outstanding (Diluted),Shares Change,EPS (Basic),EPS Growth,Gross Margin,Operating Margin,Profit Margin,Free Cash Flow Margin_y,Effective Tax Rate,EBITDA,EBITDA Margin,Depreciation & Amortization_y,EBIT,EBIT Margin,Market Cap,Market Capitalization,Market Cap Growth,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Debt / Equity Ratio,Current Ratio,Buyback Yield / Dilution,Total Shareholder Return,RSI,EMA14,EMA50,MACD,ADX,CMF,SO,LBOLLINGER,HBOLLINGER,FI,Target
2016-07-15,14.835,14.693,14.85,14.643,33513705.0,14.361,14.462,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,29520700000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,54.380991797437495,14.505067057045734,14.533531400371583,0.09137786686470051,15.87788648028616,0.03419784754447495,82.05904617713853,12.883677260346344,15.485322739653656,-1492564.4901360788,15.301
2016-07-18,14.643,15.083,15.139,14.553,51180825.0,14.38,14.455,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30304300000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,60.01775306431797,14.58212478277297,14.555079188592305,0.12792906888953404,16.35732513804643,0.07439596543787294,95.51521623064605,12.863223165538093,15.57757683446191,1572162.1155976509,15.233
2016-07-19,15.0,15.017,15.273,14.983,46725975.0,14.394,14.45,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30171700000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,58.69598215769809,14.64010814506991,14.573193730216138,0.14984321214102003,17.04901300325151,0.06854249513203743,85.28735632183907,12.849268120688057,15.628531879311945,907008.3347979817,15.374
2016-07-20,15.098,15.224,15.32,15.0,38527470.0,14.42,14.443,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30587600000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,61.55567745789512,14.717960392393922,14.598715544717466,0.1818176182538238,17.778778410771984,0.10082067968087086,93.95085066162571,12.822565517205373,15.713534482794625,1916748.0426839883,15.653
2016-07-21,15.067,14.7,15.19,14.607,66429765.0,14.436,14.435,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,29534800000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,51.782115395709056,14.715565673408065,14.602687484140311,0.16299622568404004,17.276746818918028,0.2914099355623864,60.93257718966597,12.993343657475233,15.701656342524767,-3329815.514842304,15.334
2016-07-22,14.799,14.818,14.967,14.592,38695380.0,14.454,14.428,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,29771900000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,53.56991819233112,14.729223583620325,14.61113111221324,0.15580571896202677,16.768601875905926,0.25684138011259156,65.4507914659325,13.19540305749961,15.672096942500387,-2201834.035579116,15.147
2016-07-25,14.818,15.334,15.426,14.758,67360245.0,14.484,14.428,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30808600000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,60.47184542132138,14.809860439137616,14.639478911734289,0.18955896048794862,17.25175444450868,0.28002980414180906,93.83791024782313,13.483972124173496,15.6292278758265,3078126.0295036146,15.053
2016-07-26,15.179,15.301,15.333,15.02,51450630.0,14.513,14.429,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30742300000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,59.859002290471985,14.875345713919268,14.66542091519569,0.21121111313090246,17.700396115354096,0.24264182492045933,89.79591836734694,13.726801050375682,15.592798949624319,2395840.769574531,15.374
2016-07-27,15.289,15.233,15.557,15.128,43335105.0,14.54,14.431,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30605700000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,58.54242468830262,14.923032952063366,14.68767891852135,0.22034358471007387,18.541323387116723,0.23194695169382568,74.22434367541767,13.96570266249968,15.531897337500318,1632608.211063886,15.335
2016-07-28,15.197,15.374,15.384,15.107,36285885.0,14.575,14.436,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30889000000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,60.48327830122268,14.983161891788251,14.7145934707362,0.23623548028110442,19.250210866821934,0.22202755198475638,81.77290836653387,14.065442713636541,15.568257286363457,2130279.8644833313,15.077
2016-07-29,15.38,15.653,15.685,15.349,46062195.0,14.606,14.442,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,31449500000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,64.0678844365248,15.072473639549818,14.75139372678576,0.26825066364551553,20.45645006530513,0.23106128410556925,97.1731448763251,14.121505841143575,15.662294158856428,3661861.655985712,15.272
2016-08-01,15.7,15.334,15.775,15.292,60244260.0,14.626,14.446,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30808600000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,57.630838119478874,15.107343820943177,14.774241031617692,0.2648295034478849,21.728800379395572,0.1366434538317886,63.91162029459895,14.17382367362926,15.700076326370743,393321.5708448896,15.043
2016-08-02,15.291,15.147,15.325,14.76,59016480.0,14.635,14.448,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30432900000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,54.19344936581567,15.112631311484087,14.788859030377782,0.24421372832497745,21.179373349884067,0.09957577004040712,48.60883797054007,14.278836791636536,15.683263208363464,-1239450.333561518,14.994
2016-08-03,15.158,15.053,15.313,14.947,58316385.0,14.648,14.447,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30244000000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,52.49836837881952,15.104680469952877,14.799217499774732,0.21778012982896655,20.669191108194816,0.025734649302912804,40.91653027823242,14.390768198544196,15.647031801455801,-1845491.7416241532,15.041
2016-08-04,15.046,15.374,15.391,14.803,62204955.0,14.665,14.448,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,30889000000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,57.39872935973692,15.140589740625828,14.821757989979645,0.22019505830270347,19.77068332130756,0.07312579739872187,67.1849427168576,14.491082530176072,15.644517469823931,1270691.4436078663,15.039
2016-08-05,15.333,15.335,15.467,15.16,48078225.0,14.679,14.454,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,34203000000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,56.63428961092477,15.166511108542384,14.841885127627503,0.21646663977582747,19.125335949460293,0.08865236911671238,62.806424344885926,14.598877500249603,15.625022499750393,821299.6980924588,14.907
2016-08-08,15.2,15.077,15.307,15.073,33953760.0,14.68,14.459,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,33627600000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,51.72641823934426,15.154576294070067,14.851105318700935,0.1904974612744219,18.255009451027373,0.023866032701577666,40.99746407438711,14.60647178050801,15.626628219491991,-547467.4130636109,14.883
2016-08-09,15.121,15.272,15.436,15.11,33117495.0,14.688,14.465,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,34062500000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,54.907108560748114,15.170232788194058,14.867610992477369,0.18353588311777003,17.791736542176356,0.04783511437095647,57.48098055790362,14.621155275436351,15.641444724563648,453301.00665976346,14.901
2016-08-10,15.216,15.043,15.325,14.975,35074515.0,14.691,14.471,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,33551700000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,50.683676354898765,15.153268416434852,14.874488992772374,0.15772227193386712,16.920504525651015,0.03496038006509836,38.12341504649187,14.647923086809316,15.635476913190685,-758893.9850059217,15.0
2016-08-11,15.078,14.994,15.171,14.894,28214040.0,14.699,14.474,3317922000.0,3342447000.0,180.63,178594000.0,1609607000.0,73057000.0,5203705000.0,6526976000.0,138271000.0,6665247000.0,11868952000.0,1114878000.0,1092069000.0,626826000.0,3766404000.0,932631000.0,2657148000.0,5545108000.0,2887960000.0,9311512000.0,3283974000.0,22.18,5383879000.0,-2897778000.0,2520294000.0,58473000.0,284.0606896551724,0.03,1437301000.0,1.2,-293188000.0,183232000.0,67311000.0,192981000.0,150336000.0,63.03842105263158,-294720000.0,-41801000.0,-319854000.0,1759374000.0,231937000.0,-14727000.0,1976584000.0,1804512000.0,-144384000.0,-58.41,-11.37,1270017000.0,32.99,995241000.0,274776000.0,321152000.0,191664000.0,512816000.0,-238040000.0,5131000.0,-289539000.0,3649000.0,-293188000.0,-54.02,2099745000.0,2099745000.0,10.49,-0.14,-54.7,21.64,-18.74,-23.09,-11.37,25.25857142857143,-59939000.0,-4.72,183232000.0,-243171000.0,-19.15,33442500000.0,28433764358.0,-16.15,28375291358.0,-25.26,6.22,11.28,1.3,1.38,-10.49,-10.49,49.80096244519434,15.132032627576873,14.879175698938162,0.13179169597002272,15.851541115004448,0.059265804109199995,23.205506391347136,14.684024216959527,15.621875783040474,-847978.8385765023,14.862
