Date,Market Cap,% Change
2023-05-31,70319400000,-0.24%
2023-05-30,70488700000,-1.17%
2023-05-26,71322700000,1.45%
2023-05-25,70302200000,-0.13%
2023-05-24,70390500000,-1.01%
2023-05-23,71111700000,-3.86%
2023-05-22,73964500000,1.10%
2023-05-19,73157500000,1.04%
2023-05-18,72402000000,0.62%
2023-05-17,71953100000,0.25%
2023-05-16,71774000000,-0.14%
2023-05-15,71872100000,-1.10%
2023-05-12,72674300000,0.91%
2023-05-11,72021800000,0.49%
2023-05-10,71671000000,-0.68%
2023-05-09,72164000000,-0.94%
2023-05-08,72846000000,0.05%
2023-05-05,72806700000,1.72%
2023-05-04,71575300000,5.10%
2023-05-03,68104400000,0.67%
2023-05-02,67648100000,-1.20%
2023-05-01,68472300000,0.18%
2023-04-28,68349700000,0.14%
2023-04-27,68251600000,1.03%
2023-04-26,67557400000,-0.65%
2023-04-25,67998900000,-1.06%
2023-04-24,68729900000,0.78%
2023-04-21,68200000000,0.74%
2023-04-20,67702100000,-0.94%
2023-04-19,68347200000,-0.70%
2023-04-18,68830500000,-0.16%
2023-04-17,68938400000,-1.57%
2023-04-14,70039800000,0.92%
2023-04-13,69404400000,2.28%
2023-04-12,67856600000,0.88%
2023-04-11,67265500000,0.45%
2023-04-10,66963700000,0.39%
2023-04-06,66706200000,0.51%
2023-04-05,66365200000,-0.10%
2023-04-04,66433900000,-0.04%
2023-04-03,66460900000,
2023-03-31,66460900000,0.76%
2023-03-30,65960500000,0.01%
2023-03-29,65953100000,0.96%
2023-03-28,65325200000,0.05%
2023-03-27,65290800000,0.30%
2023-03-24,65094600000,-0.28%
2023-03-23,65278500000,0.36%
2023-03-22,65045500000,-0.55%
2023-03-21,65406100000,1.58%
2023-03-20,64385700000,1.27%
2023-03-17,63581100000,-1.95%
2023-03-16,64846800000,3.15%
2023-03-15,62867300000,-2.51%
2023-03-14,64488700000,1.09%
2023-03-13,63792000000,-0.45%
2023-03-10,64079000000,-1.30%
2023-03-09,64925300000,-1.85%
2023-03-08,66146900000,0.37%
2023-03-07,65904100000,-0.63%
2023-03-06,66318600000,-0.40%
2023-03-03,66586000000,2.60%
2023-03-02,64900800000,0.71%
2023-03-01,64444500000,0.90%
2023-02-28,63868100000,-0.38%
2023-02-27,64110900000,0.87%
2023-02-24,63559000000,-1.92%
2023-02-23,64800400000,0.59%
2023-02-22,64417300000,-0.84%
2023-02-21,64961100000,-1.53%
2023-02-17,65969600000,0.38%
2023-02-16,65722400000,-0.51%
2023-02-15,66056100000,0.61%
2023-02-14,65655700000,0.82%
2023-02-13,65119300000,1.45%
2023-02-10,64189900000,-2.49%
2023-02-09,65828700000,-0.09%
2023-02-08,65890500000,-0.13%
2023-02-07,65977000000,2.14%
2023-02-06,64592800000,0.49%
2023-02-03,64278900000,-2.05%
2023-02-02,65623600000,4.80%
2023-02-01,62617700000,0.80%
2023-01-31,62120900000,0.02%
2023-01-30,62106100000,-0.97%
2023-01-27,62716600000,2.40%
2023-01-26,61245800000,0.89%
2023-01-25,60704500000,0.63%
2023-01-24,60323800000,0.16%
2023-01-23,60225000000,0.52%
2023-01-20,59913500000,1.84%
2023-01-19,58828300000,-0.72%
2023-01-18,59253500000,0.78%
2023-01-17,58796200000,0.82%
2023-01-13,58316700000,0.03%
2023-01-12,58296900000,0.91%
2023-01-11,57770400000,0.76%
2023-01-10,57335300000,1.39%
2023-01-09,56549300000,2.09%
2023-01-06,55390000000,3.70%
2023-01-05,53412500000,-1.63%
2023-01-04,54299900000,2.00%
2023-01-03,53236900000,0.54%
2022-12-30,52952700000,-1.09%
2022-12-29,53538500000,3.02%
2022-12-28,51971300000,-0.83%
2022-12-27,52403900000,0.47%
2022-12-23,52159200000,-0.73%
2022-12-22,52542300000,-0.63%
2022-12-21,52873600000,-0.09%
2022-12-20,52920500000,-0.94%
2022-12-19,53424800000,-0.91%
2022-12-16,53914200000,-1.93%
2022-12-15,54974700000,-1.23%
2022-12-14,55661900000,-0.14%
2022-12-13,55738500000,1.33%
2022-12-12,55006800000,0.82%
2022-12-09,54559400000,0.18%
2022-12-08,54463000000,0.11%
2022-12-07,54401200000,-0.46%
2022-12-06,54653300000,-1.15%
2022-12-05,55291100000,-1.28%
2022-12-02,56007900000,-0.66%
2022-12-01,56378700000,2.25%
2022-11-30,55135400000,3.64%
2022-11-29,53199900000,-0.34%
2022-11-28,53380300000,-1.00%
2022-11-25,53921700000,0.25%
2022-11-23,53785700000,0.57%
2022-11-22,53481700000,1.05%
2022-11-21,52928000000,-1.02%
2022-11-18,53474200000,1.30%
2022-11-17,52787100000,-0.18%
2022-11-16,52883500000,-0.70%
2022-11-15,53254300000,1.26%
2022-11-14,52591800000,-1.89%
2022-11-11,53605300000,1.91%
2022-11-10,52601700000,5.61%
2022-11-09,49806000000,-1.38%
2022-11-08,50500600000,2.21%
2022-11-07,49410500000,0.35%
2022-11-04,49239900000,3.47%
2022-11-03,47588700000,0.49%
2022-11-02,47358800000,-2.73%
2022-11-01,48686200000,0.10%
2022-10-31,48639200000,-0.95%
2022-10-28,49104000000,1.20%
2022-10-27,48520600000,-0.45%
2022-10-26,48740600000,0.34%
2022-10-25,48575000000,2.49%
2022-10-24,47393400000,1.78%
2022-10-21,46562900000,0.92%
2022-10-20,46140200000,-0.49%
2022-10-19,46365100000,-1.81%
2022-10-18,47217900000,1.29%
2022-10-17,46617200000,4.41%
2022-10-14,44649600000,-1.54%
2022-10-13,45346700000,0.52%
2022-10-12,45111900000,-0.35%
2022-10-11,45272500000,0.57%
2022-10-10,45015500000,-1.56%
2022-10-07,45729800000,-3.08%
2022-10-06,47183300000,-1.36%
2022-10-05,47835900000,-0.13%
2022-10-04,47900200000,3.79%
2022-10-03,46150100000,0.92%
2022-09-30,45729800000,-0.76%
2022-09-29,46080800000,-2.52%
2022-09-28,47269800000,1.08%
2022-09-27,46765600000,1.48%
2022-09-26,46083300000,0.10%
2022-09-23,46038800000,-1.52%
2022-09-22,46750700000,-1.74%
2022-09-21,47578800000,-0.78%
2022-09-20,47954500000,-2.24%
2022-09-19,49052000000,0.78%
2022-09-16,48671400000,0.13%
2022-09-15,48607100000,-1.49%
2022-09-14,49343700000,2.10%
2022-09-13,48330300000,-3.19%
2022-09-12,49924600000,3.15%
2022-09-09,48399500000,1.08%
2022-09-08,47882800000,-0.80%
2022-09-07,48268500000,2.58%
2022-09-06,47052300000,-0.43%
2022-09-02,47257500000,-1.38%
2022-09-01,47917500000,-0.42%
2022-08-31,48117700000,-0.39%
2022-08-30,48308000000,-1.79%
2022-08-29,49188000000,0.61%
2022-08-26,48891400000,-4.41%
2022-08-25,51148200000,1.63%
2022-08-24,50327500000,0.84%
2022-08-23,49907300000,0.67%
2022-08-22,49576100000,-3.13%
2022-08-19,51177900000,-2.51%
2022-08-18,52495400000,0.47%
2022-08-17,52250700000,-0.37%
2022-08-16,52443500000,-1.16%
2022-08-15,53061400000,-0.53%
2022-08-12,53345700000,0.25%
2022-08-11,53212200000,0.13%
2022-08-10,53145500000,2.15%
2022-08-09,52025700000,-1.45%
2022-08-08,52789500000,0.76%
2022-08-05,52389100000,-1.88%
2022-08-04,53392700000,0.14%
2022-08-03,53318500000,2.21%
2022-08-02,52166600000,-1.02%
2022-08-01,52703000000,0.94%
2022-07-29,52213600000,1.80%
2022-07-28,51289100000,3.37%
2022-07-27,49618100000,2.60%
2022-07-26,48362400000,-2.96%
2022-07-25,49835600000,0.59%
2022-07-22,49544000000,-0.80%
2022-07-21,49941900000,3.30%
2022-07-20,48347600000,-1.70%
2022-07-19,49185500000,2.00%
2022-07-18,48221500000,0.83%
2022-07-15,47823500000,2.50%
2022-07-14,46656800000,-1.24%
2022-07-13,47242600000,1.20%
2022-07-12,46684000000,-0.95%
2022-07-11,47133900000,-1.52%
2022-07-08,47863100000,0.55%
2022-07-07,47601100000,1.45%
2022-07-06,46918800000,-0.09%
2022-07-05,46960800000,1.09%
2022-07-01,46456600000,2.43%
2022-06-30,45354100000,-0.71%
2022-06-29,45680400000,-0.15%
2022-06-28,45747100000,-0.75%
2022-06-27,46090700000,-2.86%
2022-06-24,47445300000,3.41%
2022-06-23,45880600000,1.01%
2022-06-22,45420900000,-0.37%
2022-06-21,45588900000,4.77%
2022-06-17,43512600000,1.13%
2022-06-16,43025600000,-1.59%
2022-06-15,43720200000,4.81%
2022-06-14,41713000000,-1.61%
2022-06-13,42395300000,-5.67%
2022-06-10,44943800000,-3.00%
2022-06-09,46335500000,-2.30%
2022-06-08,47428000000,0.37%
2022-06-07,47252500000,-1.09%
2022-06-06,47774100000,1.88%
2022-06-03,46894100000,-4.13%
2022-06-02,48913600000,4.60%
2022-06-01,46760600000,-2.97%
2022-05-31,48194300000,-3.41%
2022-05-27,49897400000,2.46%
2022-05-26,48701000000,3.13%
2022-05-25,47222900000,0.27%
2022-05-24,47094300000,0.45%
2022-05-23,46881700000,0.10%
2022-05-20,46837200000,0.55%
2022-05-19,46580200000,2.88%
2022-05-18,45277500000,-4.78%
2022-05-17,47551600000,2.54%
2022-05-16,46375000000,-3.25%
2022-05-13,47932300000,2.60%
2022-05-12,46716100000,0.26%
2022-05-11,46595000000,-1.16%
2022-05-10,47141300000,0.08%
2022-05-09,47104200000,-3.69%
2022-05-06,48908700000,-2.08%
2022-05-05,49946900000,-4.58%
2022-05-04,52342100000,-1.16%
2022-05-03,52955200000,1.74%
2022-05-02,52048000000,0.39%
2022-04-29,51845300000,-2.01%
2022-04-28,52908200000,2.96%
2022-04-27,51388000000,1.02%
2022-04-26,50868900000,-3.55%
2022-04-25,52742600000,1.38%
2022-04-22,52023300000,-2.96%
2022-04-21,53612700000,-2.14%
2022-04-20,54786800000,-0.54%
2022-04-19,55085900000,1.07%
2022-04-18,54505000000,0.23%
2022-04-14,54379000000,-1.56%
2022-04-13,55239200000,0.79%
2022-04-12,54804100000,0.43%
2022-04-11,54569300000,0.57%
2022-04-08,54260300000,-0.85%
2022-04-07,54727500000,0.54%
2022-04-06,54430900000,-2.47%
2022-04-05,55810200000,-2.44%
2022-04-04,57206800000,4.68%
2022-04-01,54648400000,1.37%
2022-03-31,53909300000,-1.40%
2022-03-30,54675600000,-0.76%
2022-03-29,55095800000,3.94%
2022-03-28,53007100000,0.52%
2022-03-25,52735200000,0.10%
2022-03-24,52680800000,2.52%
2022-03-23,51385500000,-2.12%
2022-03-22,52500300000,2.34%
2022-03-21,51301500000,-0.99%
2022-03-18,51813100000,0.04%
2022-03-17,51793400000,0.30%
2022-03-16,51637600000,7.02%
2022-03-15,48251200000,1.18%
2022-03-14,47690000000,1.30%
2022-03-11,47077000000,-1.30%
2022-03-10,47697500000,-2.41%
2022-03-09,48874100000,8.95%
2022-03-08,44859700000,-0.97%
2022-03-07,45297300000,-7.64%
2022-03-04,49044600000,-2.62%
2022-03-03,50362100000,-3.01%
2022-03-02,51924400000,0.76%
2022-03-01,51533800000,-3.17%
2022-02-28,53222100000,0.89%
2022-02-25,52754900000,-1.35%
2022-02-24,53476800000,0.12%
2022-02-23,53414800000,-0.52%
2022-02-22,53695200000,-1.79%
2022-02-18,54675100000,-0.27%
2022-02-17,54821500000,-1.38%
2022-02-16,55590600000,-0.08%
2022-02-15,55632800000,2.76%
2022-02-14,54136800000,0.02%
2022-02-11,54126800000,-2.82%
2022-02-10,55697300000,-3.98%
2022-02-09,58004600000,2.95%
2022-02-08,56339900000,0.70%
2022-02-07,55950300000,-2.00%
2022-02-04,57094100000,0.26%
2022-02-03,56945200000,-3.72%
2022-02-02,59148300000,1.24%
2022-02-01,58423800000,1.96%
2022-01-31,57300000000,1.75%
2022-01-28,56312600000,2.65%
2022-01-27,54858700000,-2.27%
2022-01-26,56133900000,-0.18%
2022-01-25,56233200000,-2.18%
2022-01-24,57488500000,-0.25%
2022-01-21,57634900000,-1.81%
2022-01-20,58699200000,-1.04%
2022-01-19,59314500000,1.03%
2022-01-18,58711600000,-3.56%
2022-01-14,60880000000,-2.24%
2022-01-13,62274300000,-2.86%
2022-01-12,64110200000,1.60%
2022-01-11,63100400000,0.05%
2022-01-10,63070700000,-1.09%
2022-01-07,63765300000,-1.74%
2022-01-06,64896600000,-0.46%
2022-01-05,65196800000,-2.38%
2022-01-04,66784600000,3.74%
2022-01-03,64378100000,0.26%
2021-12-31,64211900000,0.77%
2021-12-30,63718200000,-0.38%
2021-12-29,63958800000,0.12%
2021-12-28,63884400000,-0.25%
2021-12-27,64043200000,1.85%
2021-12-23,62882100000,1.10%
2021-12-22,62197400000,0.67%
2021-12-21,61780600000,-0.23%
2021-12-20,61924500000,-1.15%
2021-12-17,62646400000,-1.59%
2021-12-16,63656200000,-1.49%
2021-12-15,64621300000,2.83%
2021-12-14,62844900000,-1.97%
2021-12-13,64107700000,-1.11%
2021-12-10,64827200000,0.40%
2021-12-09,64566700000,-2.55%
2021-12-08,66258700000,0.44%
2021-12-07,65968400000,2.85%
2021-12-06,64140000000,-0.11%
2021-12-03,64209400000,-1.40%
2021-12-02,65119900000,2.19%
2021-12-01,63725600000,-1.38%
2021-11-30,64618800000,-2.00%
2021-11-29,65936200000,1.16%
2021-11-26,65177000000,-2.09%
2021-11-24,66571300000,0.51%
2021-11-23,66231400000,-3.03%
2021-11-22,68300500000,1.47%
2021-11-19,67310600000,2.07%
2021-11-18,65943600000,-0.18%
2021-11-17,66062700000,3.25%
2021-11-16,63981200000,-0.37%
2021-11-15,64219300000,0.11%
2021-11-12,64149900000,0.18%
2021-11-11,64033300000,2.02%
2021-11-10,62763000000,-1.44%
2021-11-09,63678500000,-1.56%
2021-11-08,64685800000,-0.68%
2021-11-05,65129900000,2.02%
2021-11-04,63842200000,0.65%
2021-11-03,63432900000,2.76%
2021-11-02,61728500000,3.78%
2021-11-01,59478300000,1.08%
2021-10-29,58840600000,0.90%
2021-10-28,58317200000,1.56%
2021-10-27,57419100000,0.63%
2021-10-26,57061800000,-0.44%
2021-10-25,57312400000,3.59%
2021-10-22,55325100000,-0.72%
2021-10-21,55724600000,0.70%
2021-10-20,55335100000,-0.73%
2021-10-19,55744400000,1.03%
2021-10-18,55176300000,-0.90%
2021-10-15,55677400000,0.48%
2021-10-14,55409500000,4.34%
2021-10-13,53104700000,-0.73%
2021-10-12,53494200000,0.21%
2021-10-11,53380100000,1.06%
2021-10-08,52819400000,0.80%
2021-10-07,52402600000,1.75%
2021-10-06,51499500000,-1.02%
2021-10-05,52028000000,1.19%
2021-10-04,51415200000,-0.93%
2021-10-01,51899000000,0.03%
2021-09-30,51881600000,-0.12%
2021-09-29,51946100000,-0.91%
2021-09-28,52424900000,-2.42%
2021-09-27,53724900000,-0.42%
2021-09-24,53950700000,0.16%
2021-09-23,53866300000,0.59%
2021-09-22,53548800000,0.53%
2021-09-21,53268400000,0.72%
2021-09-20,52886400000,-1.49%
2021-09-17,53685200000,-1.13%
2021-09-16,54298000000,-1.18%
2021-09-15,54948000000,0.32%
2021-09-14,54774400000,0.68%
2021-09-13,54404700000,0.09%
2021-09-10,54357600000,-0.20%
2021-09-09,54469200000,0.10%
2021-09-08,54417100000,-0.54%
2021-09-07,54712300000,0.80%
2021-09-03,54278200000,-0.34%
2021-09-02,54461800000,0.94%
2021-09-01,53953200000,0.03%
2021-08-31,53935800000,-0.09%
2021-08-30,53983000000,0.59%
2021-08-27,53667900000,0.78%
2021-08-26,53251100000,-1.53%
2021-08-25,54079700000,1.34%
2021-08-24,53362700000,-0.94%
2021-08-23,53871300000,1.41%
2021-08-20,53122100000,0.45%
2021-08-19,52883900000,-2.38%
2021-08-18,54171500000,-0.41%
2021-08-17,54394800000,-2.93%
2021-08-16,56037200000,0.00%
2021-08-13,56039700000,1.18%
2021-08-12,55387200000,-0.35%
2021-08-11,55583200000,1.28%
2021-08-10,54878600000,-0.41%
2021-08-09,55106800000,1.21%
2021-08-06,54446900000,0.02%
2021-08-05,54437000000,3.63%
2021-08-04,52531600000,0.21%
2021-08-03,52422400000,-0.40%
2021-08-02,52633300000,-2.89%
2021-07-30,54197500000,0.95%
2021-07-29,53688500000,1.88%
2021-07-28,52695400000,0.40%
2021-07-27,52484300000,-0.28%
2021-07-26,52633300000,-0.06%
2021-07-23,52663100000,2.36%
2021-07-22,51446500000,0.78%
2021-07-21,51049200000,0.72%
2021-07-20,50684300000,0.01%
2021-07-19,50676800000,-1.34%
2021-07-16,51367000000,0.02%
2021-07-15,51354600000,-1.65%
2021-07-14,52218700000,0.31%
2021-07-13,52054800000,0.04%
2021-07-12,52034900000,0.24%
2021-07-09,51910800000,1.66%
2021-07-08,51061700000,-0.66%
2021-07-07,51401800000,0.57%
2021-07-06,51111300000,-0.45%
2021-07-02,51342200000,1.59%
2021-07-01,50540300000,-1.21%
2021-06-30,51158500000,-0.40%
2021-06-29,51362100000,0.71%
2021-06-28,51002100000,0.59%
2021-06-25,50704100000,0.46%
2021-06-24,50470700000,1.58%
2021-06-23,49683700000,-0.68%
2021-06-22,50026300000,-0.34%
2021-06-21,50197600000,1.04%
2021-06-18,49678700000,-0.41%
2021-06-17,49884800000,-0.90%
2021-06-16,50339200000,-0.86%
2021-06-15,50773700000,-0.38%
2021-06-14,50967300000,-2.85%
2021-06-11,52464500000,-0.16%
2021-06-10,52548900000,-0.25%
2021-06-09,52680500000,-3.03%
2021-06-08,54329000000,-0.25%
2021-06-07,54465600000,1.15%
2021-06-04,53847400000,0.67%
2021-06-03,53487400000,0.48%
2021-06-02,53234100000,0.80%
2021-06-01,52809600000,0.85%
2021-05-28,52365100000,0.43%
2021-05-27,52139200000,-1.19%
2021-05-26,52764900000,-0.23%
2021-05-25,52886500000,0.37%
2021-05-24,52690400000,0.47%
2021-05-21,52444600000,1.50%
2021-05-20,51667500000,2.64%
2021-05-19,50339200000,-0.41%
2021-05-18,50545200000,0.96%
2021-05-17,50066000000,1.51%
2021-05-14,49321200000,0.71%
2021-05-13,48971100000,0.85%
2021-05-12,48556500000,-1.17%
2021-05-11,49130000000,-0.84%
2021-05-10,49547100000,-0.47%
2021-05-07,49780500000,0.19%
2021-05-06,49683700000,-1.54%
2021-05-05,50463300000,0.13%
2021-05-04,50396300000,-6.81%
2021-05-03,54079700000,2.15%
2021-04-30,52941000000,-1.41%
2021-04-29,53700100000,-0.52%
2021-04-28,53980500000,-0.63%
2021-04-27,54320400000,0.41%
2021-04-26,54097100000,1.00%
2021-04-23,53563700000,1.32%
2021-04-22,52864000000,-0.78%
2021-04-21,53278400000,2.34%
2021-04-20,52062700000,-1.11%
2021-04-19,52645700000,0.09%
2021-04-16,52596100000,0.50%
2021-04-15,52335600000,1.70%
2021-04-14,51459800000,-1.32%
2021-04-13,52149500000,-0.84%
2021-04-12,52591100000,1.33%
2021-04-09,51901400000,0.01%
2021-04-08,51894000000,0.18%
2021-04-07,51802200000,-0.19%
2021-04-06,51899000000,-2.03%
2021-04-05,52973200000,2.63%
2021-04-01,51613600000,-0.59%
2021-03-31,51921300000,0.24%
2021-03-30,51794800000,2.12%
2021-03-29,50718000000,0.08%
2021-03-26,50675800000,0.15%
2021-03-25,50598900000,1.80%
2021-03-24,49705800000,-1.22%
2021-03-23,50318600000,-2.52%
2021-03-22,51618600000,5.58%
2021-03-19,48889600000,1.24%
2021-03-18,48291700000,-1.46%
2021-03-17,49008600000,0.47%
2021-03-16,48780400000,0.51%
2021-03-15,48534800000,-0.09%
2021-03-12,48579400000,-0.51%
2021-03-11,48830000000,2.60%
2021-03-10,47592000000,-0.62%
2021-03-09,47889700000,2.39%
2021-03-08,46770800000,-0.20%
2021-03-05,46865100000,0.60%
2021-03-04,46587200000,-1.92%
2021-03-03,47497800000,-2.56%
2021-03-02,48745700000,-0.62%
2021-03-01,49048300000,0.16%
2021-02-26,48969000000,1.09%
2021-02-25,48440600000,-0.80%
2021-02-24,48833500000,-0.20%
2021-02-23,48932900000,0.05%
2021-02-22,48910500000,-0.79%
2021-02-19,49300900000,-0.58%
2021-02-18,49589300000,-0.24%
2021-02-17,49708600000,-1.01%
2021-02-16,50215900000,-1.65%
2021-02-12,51056200000,0.20%
2021-02-11,50951800000,-1.07%
2021-02-10,51503800000,-0.97%
2021-02-09,52008500000,0.24%
2021-02-08,51884200000,2.96%
2021-02-05,50392400000,0.67%
2021-02-04,50056700000,0.67%
2021-02-03,49726000000,-3.75%
2021-02-02,51662900000,-4.24%
2021-02-01,53950300000,4.23%
2021-01-29,51759800000,0.58%
2021-01-28,51461500000,-0.13%
2021-01-27,51528600000,-0.60%
2021-01-26,51839400000,-0.79%
2021-01-25,52252100000,-0.90%
2021-01-22,52727000000,-1.88%
2021-01-21,53738900000,1.17%
2021-01-20,53119900000,1.53%
2021-01-19,52319300000,0.17%
2021-01-15,52229800000,-2.82%
2021-01-14,53743900000,-2.49%
2021-01-13,55118800000,1.71%
2021-01-12,54191400000,
2021-01-11,54191400000,0.00%
2021-01-08,54193900000,-1.86%
2021-01-07,55220800000,0.16%
2021-01-06,55133800000,-1.92%
2021-01-05,56210300000,-0.41%
2021-01-04,56441600000,-1.09%
2020-12-31,57065600000,-0.07%
2020-12-30,57107900000,0.02%
2020-12-29,57095400000,0.45%
2020-12-28,56839400000,1.37%
2020-12-24,56073600000,0.08%
2020-12-23,56026300000,-0.97%
2020-12-22,56573300000,1.29%
2020-12-21,55852300000,-0.48%
2020-12-18,56123300000,0.89%
2020-12-17,55626000000,0.69%
2020-12-16,55243200000,0.52%
2020-12-15,54954700000,2.14%
2020-12-14,53803600000,0.70%
2020-12-11,53428200000,0.45%
2020-12-10,53189500000,-0.47%
2020-12-09,53443100000,0.44%
2020-12-08,53206900000,1.59%
2020-12-07,52376400000,0.15%
2020-12-04,52296900000,-2.33%
2020-12-03,53542500000,0.27%
2020-12-02,53398300000,0.18%
2020-12-01,53303800000,1.55%
2020-11-30,52488300000,-0.77%
2020-11-27,52893600000,0.16%
2020-11-25,52806600000,0.99%
2020-11-24,52286900000,0.16%
2020-11-23,52202400000,0.10%
2020-11-20,52147700000,-2.07%
2020-11-19,53249100000,0.07%
2020-11-18,53214300000,1.75%
2020-11-17,52299400000,1.29%
2020-11-16,51633000000,0.47%
2020-11-13,51389400000,0.59%
2020-11-12,51088500000,-1.81%
2020-11-11,52030900000,2.28%
2020-11-10,50869700000,-0.58%
2020-11-09,51168100000,-1.06%
2020-11-06,51715100000,0.44%
2020-11-05,51488800000,2.42%
2020-11-04,50273000000,3.16%
2020-11-03,48734000000,7.00%
2020-11-02,45544100000,2.67%
2020-10-30,44360600000,-0.08%
2020-10-29,44397900000,0.82%
2020-10-28,44037400000,-4.44%
2020-10-27,46081100000,-0.04%
2020-10-26,46101000000,-2.40%
2020-10-23,47232300000,-0.07%
2020-10-22,47264600000,0.09%
2020-10-21,47222300000,-1.36%
2020-10-20,47871300000,1.67%
2020-10-19,47083100000,-1.64%
2020-10-16,47866300000,2.56%
2020-10-15,46670400000,1.05%
2020-10-14,46185600000,0.85%
2020-10-13,45795200000,-0.38%
2020-10-12,45971700000,1.13%
2020-10-09,45459600000,0.84%
2020-10-08,45081600000,-1.13%
2020-10-07,45598800000,3.92%
