Date,Market Cap,% Change
2011-03-03,55761100000,0.68%
2011-03-02,55383300000,
2011-03-01,55383300000,-2.59%
2011-02-28,56856700000,8.64%
2011-02-25,52332900000,2.52%
2011-02-24,51048000000,-1.08%
2011-02-23,51603700000,-2.43%
2011-02-22,52888500000,-3.42%
2011-02-18,54763800000,-1.25%
2011-02-17,55458300000,-0.50%
2011-02-16,55736100000,-0.31%
2011-02-15,55909700000,0.06%
2011-02-14,55875000000,-1.77%
2011-02-11,56882100000,2.70%
2011-02-10,55388800000,-0.87%
2011-02-09,55875000000,-0.92%
2011-02-08,56395900000,0.81%
2011-02-07,55944500000,2.48%
2011-02-04,54590100000,-0.25%
2011-02-03,54729000000,2.34%
2011-02-02,53478900000,-3.08%
2011-02-01,55180500000,-0.38%
2011-01-31,55388800000,-1.97%
2011-01-28,56500100000,-13.41%
2011-01-27,65251200000,2.29%
2011-01-26,63792700000,2.68%
2011-01-25,62125800000,-0.22%
2011-01-24,62264700000,-0.11%
2011-01-21,62334200000,0.96%
2011-01-20,61743800000,-0.67%
2011-01-19,62160500000,-4.28%
2011-01-18,64938700000,0.27%
2011-01-14,64765000000,-0.16%
2011-01-13,64869200000,-0.16%
2011-01-12,64973400000,2.35%
2011-01-11,63480100000,-0.16%
2011-01-10,63584300000,0.22%
2011-01-07,63445400000,0.27%
2011-01-06,63271800000,1.84%
2011-01-05,62125800000,2.93%
2011-01-04,60354700000,0.75%
2011-01-03,59903300000,2.74%
2010-12-31,58305900000,0.60%
2010-12-30,57958600000,-0.30%
2010-12-29,58132200000,0.06%
2010-12-28,58097500000,-0.83%
2010-12-27,58583700000,0.54%
2010-12-23,58271200000,-1.24%
2010-12-22,59000400000,
2010-12-21,59000400000,0.83%
2010-12-20,58514200000,0.30%
2010-12-17,58340600000,0.18%
2010-12-16,58236400000,1.33%
2010-12-15,57472400000,0.79%
2010-12-14,57021000000,-0.30%
2010-12-13,57194600000,-1.55%
2010-12-10,58097500000,-0.18%
2010-12-09,58201700000,0.42%
2010-12-08,57958600000,0.78%
2010-12-07,57507200000,-0.54%
2010-12-06,57819700000,-0.89%
2010-12-03,58340600000,0.12%
2010-12-02,58271200000,1.94%
2010-12-01,57159900000,3.26%
2010-11-30,55354100000,-0.75%
2010-11-29,55770800000,-0.25%
2010-11-26,55909700000,0.94%
2010-11-24,55388800000,1.59%
2010-11-23,54520700000,-3.09%
2010-11-22,56257000000,-0.49%
2010-11-19,56534800000,0.99%
2010-11-18,55979200000,-3.36%
2010-11-17,57923900000,1.03%
2010-11-16,57333500000,-2.88%
2010-11-15,59035100000,4.29%
2010-11-12,56604300000,-1.87%
2010-11-11,57680800000,-0.12%
2010-11-10,57750300000,3.48%
2010-11-09,55805600000,-2.07%
2010-11-08,56986300000,2.22%
2010-11-05,55751400000,2.21%
2010-11-04,54547600000,4.48%
2010-11-03,52208900000,5.20%
2010-11-02,49629400000,1.41%
2010-11-01,48941500000,0.71%
2010-10-29,48597600000,-0.63%
2010-10-28,48907100000,-0.07%
2010-10-27,48941500000,-0.91%
2010-10-26,49388600000,1.48%
2010-10-25,48666400000,1.43%
2010-10-22,47978500000,1.01%
2010-10-21,47497000000,1.25%
2010-10-20,46912300000,2.40%
2010-10-19,45811700000,-4.03%
2010-10-18,47737800000,0.58%
2010-10-15,47462600000,-0.79%
2010-10-14,47840900000,1.98%
2010-10-13,46912300000,-1.02%
2010-10-12,47393800000,
2010-10-11,47393800000,0.88%
2010-10-08,46981100000,2.55%
2010-10-07,45811700000,0.60%
2010-10-06,45536600000,1.77%
2010-10-05,44745500000,1.32%
2010-10-04,44160900000,4.73%
2010-10-01,42166100000,0.16%
2010-09-30,42097300000,-0.73%
2010-09-29,42406800000,-1.52%
2010-09-28,43060300000,0.32%
2010-09-27,42922700000,-0.64%
2010-09-24,43197800000,2.03%
2010-09-23,42338000000,-0.57%
2010-09-22,42578800000,-1.35%
2010-09-21,43163500000,-0.16%
2010-09-20,43232200000,0.64%
2010-09-17,42957100000,0.40%
2010-09-16,42785100000,4.80%
2010-09-15,40824700000,-0.92%
2010-09-14,41203000000,-0.08%
2010-09-13,41237400000,1.70%
2010-09-10,40549600000,0.34%
2010-09-09,40412000000,-0.42%
2010-09-08,40584000000,
2010-09-07,40584000000,-2.24%
2010-09-03,41512600000,3.07%
2010-09-02,40274400000,0.86%
2010-09-01,39930500000,2.88%
2010-08-31,38812700000,-0.57%
2010-08-30,39036300000,-1.82%
2010-08-27,39758500000,3.49%
2010-08-26,38417200000,-1.33%
2010-08-25,38933100000,0.69%
2010-08-24,38664800000,-3.17%
2010-08-23,39930500000,-1.36%
2010-08-20,40480800000,-1.01%
2010-08-19,40893500000,-2.54%
2010-08-18,41959700000,0.33%
2010-08-17,41822100000,1.42%
2010-08-16,41237400000,-1.32%
2010-08-13,41787700000,-0.98%
2010-08-12,42200400000,-1.13%
2010-08-11,42682000000,-3.95%
2010-08-10,44436000000,-1.00%
2010-08-09,44883100000,0.08%
2010-08-06,44848700000,1.43%
2010-08-05,44217400000,-0.99%
2010-08-04,44660300000,1.55%
2010-08-03,43979000000,-1.90%
2010-08-02,44830600000,3.05%
2010-07-30,43502000000,-1.54%
2010-07-29,44183400000,0.46%
2010-07-28,43979000000,-0.92%
2010-07-27,44387700000,0.70%
2010-07-26,44081200000,1.73%
2010-07-23,43331700000,5.21%
2010-07-22,41185600000,4.68%
2010-07-21,39346000000,-1.70%
2010-07-20,40027300000,2.35%
2010-07-19,39107500000,1.23%
2010-07-16,38630600000,-4.38%
2010-07-15,40402000000,0.42%
2010-07-14,40231700000,1.29%
2010-07-13,39720700000,5.05%
2010-07-12,37813000000,2.30%
2010-07-09,36961400000,2.17%
2010-07-08,36177900000,0.28%
2010-07-07,36075700000,4.23%
2010-07-06,34610900000,-1.17%
2010-07-02,35019600000,-2.74%
2010-07-01,36007600000,4.86%
2010-06-30,34338300000,2.02%
2010-06-29,33657000000,-5.27%
2010-06-28,35530600000,-2.98%
2010-06-25,36620700000,-0.28%
2010-06-24,36722900000,-2.27%
2010-06-23,37574600000,-1.65%
2010-06-22,38204800000,-2.73%
2010-06-21,39277900000,0.61%
2010-06-18,39039400000,-0.17%
2010-06-17,39107500000,-1.29%
2010-06-16,39618500000,-0.60%
2010-06-15,39857000000,2.09%
2010-06-14,39039400000,0.53%
2010-06-11,38835000000,0.09%
2010-06-10,38801000000,3.08%
2010-06-09,37642700000,-1.52%
2010-06-08,38221800000,1.17%
2010-06-07,37779000000,-3.57%
2010-06-04,39175700000,-3.85%
2010-06-03,40742700000,0.93%
2010-06-02,40368000000,3.86%
2010-06-01,38869100000,-2.73%
2010-05-28,39959200000,-2.17%
2010-05-27,40844900000,5.27%
2010-05-26,38801000000,3.36%
2010-05-25,37540500000,0.09%
2010-05-24,37506500000,-2.22%
2010-05-21,38358100000,4.26%
2010-05-20,36791100000,-6.49%
2010-05-19,39346000000,0.04%
2010-05-18,39329000000,-3.39%
2010-05-17,40708600000,-1.32%
2010-05-14,41253700000,-2.50%
2010-05-13,42309700000,-2.05%
2010-05-12,43195400000,3.01%
2010-05-11,41935000000,1.32%
2010-05-10,41390000000,5.56%
2010-05-07,39209700000,-0.25%
2010-05-06,39308100000,-4.54%
2010-05-05,41176800000,-3.97%
2010-05-04,42878500000,-3.38%
2010-05-03,44380100000,2.15%
2010-04-30,43445800000,-4.12%
2010-04-29,45314500000,2.49%
2010-04-28,44213300000,-2.36%
2010-04-27,45281100000,-6.15%
2010-04-26,48250900000,1.76%
2010-04-23,47416700000,0.07%
2010-04-22,47383300000,0.50%
2010-04-21,47149700000,1.58%
2010-04-20,46415600000,2.28%
2010-04-19,45381200000,1.34%
2010-04-16,44780600000,-2.47%
2010-04-15,45915100000,3.07%
2010-04-14,44547000000,4.38%
2010-04-13,42678300000,0.16%
2010-04-12,42611600000,0.39%
2010-04-09,42444800000,0.71%
2010-04-08,42144400000,0.40%
2010-04-07,41977600000,-0.94%
2010-04-06,42378000000,-0.55%
2010-04-05,42611600000,1.11%
2010-04-01,42144400000,0.48%
2010-03-31,41944200000,-5.35%
2010-03-30,44313400000,-2.14%
2010-03-29,45281100000,-2.09%
2010-03-26,46248800000,0.43%
2010-03-25,46048600000,-0.72%
2010-03-24,46382200000,
2010-03-23,46382200000,-0.64%
2010-03-22,46682600000,5.27%
2010-03-19,44346800000,-3.20%
2010-03-18,45815000000,-2.62%
2010-03-17,47049600000,4.52%
2010-03-16,45014100000,0.67%
2010-03-15,44713800000,0.45%
2010-03-12,44513600000,3.33%
2010-03-11,43078800000,0.70%
2010-03-10,42778400000,0.16%
2010-03-09,42711700000,-1.01%
2010-03-08,43145500000,-0.54%
2010-03-05,43379100000,1.64%
2010-03-04,42678300000,0.79%
2010-03-03,42344700000,3.85%
2010-03-02,40776300000,-1.53%
2010-03-01,41410300000,5.71%
2010-02-26,39174600000,-0.34%
2010-02-25,39308100000,1.33%
2010-02-24,38792300000,1.12%
2010-02-23,38362400000,3.48%
2010-02-22,37072600000,-0.71%
2010-02-19,37337200000,-0.79%
2010-02-18,37634800000,-0.96%
2010-02-17,37998600000,1.50%
2010-02-16,37436400000,1.80%
2010-02-12,36775000000,-0.54%
2010-02-11,36973400000,2.19%
2010-02-10,36179700000,-1.88%
2010-02-09,36874200000,1.64%
2010-02-08,36278900000,0.55%
2010-02-05,36080500000,-1.36%
2010-02-04,36576500000,-4.98%
2010-02-03,38494700000,2.19%
2010-02-02,37667900000,2.43%
2010-02-01,36775000000,2.58%
2010-01-29,35849000000,-5.00%
2010-01-28,37734000000,-1.21%
2010-01-27,38197000000,3.22%
2010-01-26,37006500000,1.45%
2010-01-25,36477300000,4.85%
2010-01-22,34790700000,-5.90%
2010-01-21,36973400000,-2.87%
2010-01-20,38064700000,-2.04%
2010-01-19,38858400000,1.29%
2010-01-15,38362400000,-1.36%
2010-01-14,38891500000,0.69%
2010-01-13,38626900000,-1.60%
2010-01-12,39255300000,-1.98%
2010-01-11,40049000000,3.59%
2010-01-08,38660000000,0.26%
2010-01-07,38560800000,2.55%
2010-01-06,37601700000,3.74%
2010-01-05,36245800000,6.61%
2010-01-04,33997000000,2.80%
2009-12-31,33071000000,0.10%
2009-12-30,33037900000,-1.19%
2009-12-29,33434800000,-0.88%
2009-12-28,33732400000,0.69%
2009-12-24,33500900000,0.50%
2009-12-23,33335600000,1.82%
2009-12-22,32740300000,2.38%
2009-12-21,31979700000,-0.10%
2009-12-18,32012700000,3.09%
2009-12-17,31053700000,-1.05%
2009-12-16,31384400000,1.06%
2009-12-15,31053700000,3.41%
2009-12-14,30028500000,0.89%
2009-12-11,29763900000,-0.55%
2009-12-10,29929300000,2.14%
2009-12-09,29300900000,0.45%
2009-12-08,29168600000,-1.01%
2009-12-07,29466300000,-0.34%
2009-12-04,29565500000,
2009-12-03,29565500000,-0.78%
2009-12-02,29797000000,1.46%
2009-12-01,29367100000,-0.11%
2009-11-30,29400100000,1.83%
2009-11-27,28871000000,-0.91%
2009-11-25,29135600000,
2009-11-24,29135600000,0.92%
2009-11-23,28871000000,1.04%
2009-11-20,28573400000,-1.03%
2009-11-19,28871000000,-2.35%
2009-11-18,29565500000,-0.45%
2009-11-17,29697800000,3.10%
2009-11-16,28804800000,3.57%
2009-11-13,27812700000,2.56%
2009-11-12,27118200000,-1.56%
2009-11-11,27548200000,1.09%
2009-11-10,27250500000,0.73%
2009-11-09,27052100000,5.55%
2009-11-06,25630000000,6.80%
2009-11-05,23998600000,2.48%
2009-11-04,23418800000,-2.28%
2009-11-03,23966400000,-1.85%
2009-11-02,24417400000,8.29%
2009-10-30,22549000000,-4.11%
2009-10-29,23515400000,4.88%
2009-10-28,22420200000,-5.05%
2009-10-27,23612100000,-1.87%
2009-10-26,24063000000,-2.10%
2009-10-23,24578400000,-1.68%
2009-10-22,24997200000,-0.26%
2009-10-21,25061600000,0.91%
2009-10-20,24836100000,1.85%
2009-10-19,24385200000,2.02%
2009-10-16,23902000000,-3.13%
2009-10-15,24675100000,
2009-10-14,24675100000,0.53%
2009-10-13,24546200000,
2009-10-12,24546200000,7.02%
2009-10-09,22935600000,-0.84%
2009-10-08,23128900000,0.70%
2009-10-07,22967800000,-0.14%
2009-10-06,23000000000,1.28%
2009-10-05,22710100000,3.07%
2009-10-02,22033600000,-1.87%
2009-10-01,22452400000,-3.33%
2009-09-30,23225500000,-3.22%
2009-09-29,23998600000,-0.53%
2009-09-28,24127500000,2.74%
2009-09-25,23483200000,-0.55%
2009-09-24,23612100000,-0.41%
2009-09-23,23708700000,4.99%
2009-09-22,22581200000,2.64%
2009-09-21,22001400000,-1.59%
2009-09-18,22355800000,0.29%
2009-09-17,22291300000,-3.22%
2009-09-16,23032200000,-0.69%
2009-09-15,23193300000,-2.57%
2009-09-14,23805300000,0.82%
2009-09-11,23612100000,-1.48%
2009-09-10,23966400000,0.68%
2009-09-09,23805300000,1.23%
2009-09-08,23515400000,-1.75%
2009-09-04,23934200000,-0.67%
2009-09-03,24095200000,6.40%
2009-09-02,22645700000,-2.90%
2009-09-01,23322100000,-4.74%
2009-08-31,24481800000,-1.68%
2009-08-28,24900600000,0.78%
2009-08-27,24707300000,0.79%
2009-08-26,24514000000,0.26%
2009-08-25,24449600000,2.43%
2009-08-24,23869800000,-4.26%
2009-08-21,24932800000,0.78%
2009-08-20,24739500000,0.39%
2009-08-19,24642900000,0.13%
2009-08-18,24610700000,3.66%
2009-08-17,23740900000,-5.87%
2009-08-14,25222700000,-0.89%
2009-08-13,25448200000,2.60%
2009-08-12,24803900000,-1.41%
2009-08-11,25158300000,1.17%
2009-08-10,24868400000,-3.62%
2009-08-07,25802500000,-0.74%
2009-08-06,25995800000,-4.38%
2009-08-05,27187700000,14.00%
2009-08-04,23848000000,-0.36%
2009-08-03,23934200000,4.13%
2009-07-31,22986000000,8.25%
2009-07-30,21233300000,3.79%
2009-07-29,20457500000,-0.28%
2009-07-28,20515000000,-1.79%
2009-07-27,20888500000,7.23%
2009-07-24,19480600000,-2.87%
2009-07-23,20055300000,9.40%
2009-07-22,18331300000,2.90%
2009-07-21,17814100000,0.16%
2009-07-20,17785400000,0.81%
2009-07-17,17641800000,0.16%
2009-07-16,17613000000,1.32%
2009-07-15,17383200000,3.60%
2009-07-14,16779800000,2.64%
2009-07-13,16348800000,-0.52%
2009-07-10,16435000000,1.60%
2009-07-09,16176400000,5.23%
2009-07-08,15371900000,-3.26%
2009-07-07,15889100000,-3.83%
2009-07-06,16521200000,-3.36%
2009-07-02,17095800000,0.68%
2009-07-01,16980900000,-2.64%
2009-06-30,17440600000,5.02%
2009-06-29,16607400000,3.03%
2009-06-26,16118900000,-1.23%
2009-06-25,16320100000,0.89%
2009-06-24,16176400000,1.81%
2009-06-23,15889100000,2.79%
2009-06-22,15458100000,-5.94%
2009-06-19,16435000000,0.70%
2009-06-18,16320100000,-0.53%
2009-06-17,16406300000,0.71%
2009-06-16,16291300000,-4.38%
2009-06-15,17038400000,-2.95%
2009-06-12,17555600000,2.17%
2009-06-11,17182000000,-3.39%
2009-06-10,17785400000,-1.12%
2009-06-09,17986500000,-1.88%
2009-06-08,18331300000,0.31%
2009-06-05,18273900000,
2009-06-04,18273900000,2.91%
2009-06-03,17756700000,-3.59%
2009-06-02,18417500000,4.57%
2009-06-01,17613000000,6.61%
2009-05-29,16521200000,3.42%
2009-05-28,15975300000,4.12%
2009-05-27,15343200000,-1.11%
2009-05-26,15515500000,2.66%
2009-05-22,15113300000,-1.31%
2009-05-21,15314400000,-1.48%
2009-05-20,15544300000,-3.91%
2009-05-19,16176400000,2.36%
2009-05-18,15802900000,0.18%
2009-05-15,15774100000,6.39%
2009-05-14,14826000000,4.03%
2009-05-13,14251300000,-1.00%
2009-05-12,14395000000,-17.60%
2009-05-11,17469400000,-2.56%
2009-05-08,17929100000,22.67%
2009-05-07,14615800000,-3.20%
2009-05-06,15098200000,7.01%
2009-05-05,14109300000,-0.43%
2009-05-04,14169600000,3.25%
2009-05-01,13723400000,-4.85%
2009-04-30,14422900000,9.72%
2009-04-29,13144600000,5.01%
2009-04-28,12517500000,1.57%
2009-04-27,12324600000,2.20%
2009-04-24,12059300000,11.36%
2009-04-23,10829200000,4.91%
2009-04-22,10322700000,12.63%
2009-04-21,9165000000,2.98%
2009-04-20,8899700000,-7.75%
2009-04-17,9647400000,-3.85%
2009-04-16,10033300000,2.97%
2009-04-15,9743900000,-6.05%
2009-04-14,10371000000,0.94%
2009-04-13,10274500000,0.47%
2009-04-09,10226300000,7.34%
2009-04-08,9526800000,13.18%
2009-04-07,8417400000,-7.43%
2009-04-06,9092700000,16.00%
2009-04-03,7838500000,11.68%
2009-04-02,7018500000,6.20%
2009-04-01,6608500000,4.18%
2009-03-31,6343200000,-4.71%
2009-03-30,6656700000,-2.82%
2009-03-27,6849700000,-3.40%
2009-03-26,7090800000,6.14%
2009-03-25,6680800000,-1.07%
2009-03-24,6753200000,-3.45%
2009-03-23,6994400000,5.45%
2009-03-20,6632600000,9.56%
2009-03-19,6053700000,1.62%
2009-03-18,5957300000,8.33%
2009-03-17,5499000000,8.57%
2009-03-16,5064900000,-4.11%
2009-03-13,5282000000,4.29%
2009-03-12,5064900000,7.14%
2009-03-11,4727200000,5.95%
2009-03-10,4461900000,6.32%
2009-03-09,4196600000,2.35%
2009-03-06,4100100000,-6.08%
2009-03-05,4365500000,-3.21%
2009-03-04,4510200000,3.31%
2009-03-03,4365500000,-3.72%
2009-03-02,4534300000,-6.00%
2009-02-27,4823700000,1.01%
2009-02-26,4775500000,-0.54%
2009-02-25,4801600000,0.50%
2009-02-24,4777700000,15.61%
2009-02-23,4132700000,9.49%
2009-02-20,3774400000,-3.07%
2009-02-19,3893800000,-2.40%
2009-02-18,3989400000,-1.18%
2009-02-17,4037200000,-3.98%
2009-02-13,4204400000,-1.68%
2009-02-12,4276100000,-3.24%
2009-02-11,4419400000,1.65%
2009-02-10,4347700000,-4.21%
2009-02-09,4538800000,-2.06%
2009-02-06,4634400000,0.52%
2009-02-05,4610500000,-1.03%
2009-02-04,4658300000,-0.51%
2009-02-03,4682200000,4.26%
2009-02-02,4491000000,0.53%
2009-01-30,4467200000,-4.10%
2009-01-29,4658300000,-3.94%
2009-01-28,4849400000,3.05%
2009-01-27,4706000000,1.54%
2009-01-26,4634400000,7.78%
2009-01-23,4299900000,-7.22%
2009-01-22,4634400000,-7.18%
2009-01-21,4992700000,-1.88%
2009-01-20,5088300000,-2.74%
2009-01-16,5231600000,-1.79%
2009-01-15,5327100000,-1.33%
2009-01-14,5398800000,-8.87%
2009-01-13,5924400000,-6.06%
2009-01-12,6306600000,0.38%
2009-01-09,6282700000,-2.23%
2009-01-08,6426000000,
2009-01-07,6426000000,-2.54%
2009-01-06,6593200000,6.98%
2009-01-05,6163200000,4.88%
2009-01-02,5876600000,7.42%
2008-12-31,5470500000,
2008-12-30,5470500000,3.15%
2008-12-29,5303300000,-3.06%
2008-12-26,5470500000,8.53%
2008-12-24,5040500000,-3.65%
2008-12-23,5231600000,-15.44%
2008-12-22,6187100000,-12.20%
2008-12-19,7047100000,3.87%
2008-12-18,6784300000,-9.55%
2008-12-17,7501000000,0.32%
2008-12-16,7477100000,-1.57%
2008-12-15,7596600000,4.61%
2008-12-12,7262100000,4.83%
2008-12-11,6927700000,-10.77%
2008-12-10,7763800000,0.62%
2008-12-09,7716000000,-4.44%
2008-12-08,8074300000,24.26%
2008-12-05,6497700000,2.26%
2008-12-04,6354400000,-6.67%
2008-12-03,6808200000,5.56%
2008-12-02,6449900000,5.88%
2008-12-01,6091600000,-5.20%
2008-11-28,6426000000,25.12%
2008-11-26,5136000000,29.52%
2008-11-25,3965500000,6.41%
2008-11-24,3726600000,9.09%
2008-11-21,3416100000,2.88%
2008-11-20,3320500000,10.32%
2008-11-19,3010000000,-25.00%
2008-11-18,4013300000,-2.32%
2008-11-17,4108800000,-4.44%
2008-11-14,4299900000,-5.26%
2008-11-13,4538800000,3.26%
2008-11-12,4395500000,2.22%
2008-11-11,4299900000,-6.74%
2008-11-10,4610500000,-4.46%
2008-11-07,4825500000,7.77%
2008-11-06,4477500000,-5.26%
2008-11-05,4726200000,-3.24%
2008-11-04,4884500000,1.41%
2008-11-03,4816700000,-2.74%
2008-10-31,4952400000,-3.95%
2008-10-30,5155900000,5.56%
2008-10-29,4884500000,0.46%
2008-10-28,4861900000,5.91%
2008-10-27,4590500000,0.99%
2008-10-24,4545300000,0.50%
2008-10-23,4522700000,-4.76%
2008-10-22,4748800000,-3.23%
2008-10-21,4907100000,-6.87%
2008-10-20,5268900000,-4.12%
2008-10-17,5495100000,7.05%
2008-10-16,5133300000,-1.30%
2008-10-15,5201100000,-6.12%
2008-10-14,5540300000,2.51%
2008-10-13,5404600000,20.10%
2008-10-10,4500100000,-4.33%
2008-10-09,4703600000,-21.80%
2008-10-08,6015200000,-8.90%
2008-10-07,6603100000,-20.87%
2008-10-06,8344400000,-8.89%
2008-10-03,9158500000,-6.90%
2008-10-02,9836900000,-4.39%
2008-10-01,10289100000,-12.50%
2008-09-30,11759000000,24.70%
2008-09-29,9429800000,-13.31%
2008-09-26,10877100000,-3.41%
2008-09-25,11261500000,-0.99%
2008-09-24,11374600000,3.50%
2008-09-23,10990200000,-1.82%
2008-09-22,11193700000,-6.43%
2008-09-19,11962500000,0.19%
2008-09-18,11939900000,6.88%
2008-09-17,11171100000,-2.56%
2008-09-16,11465000000,6.96%
2008-09-15,10718800000,-3.46%
2008-09-12,11103200000,4.91%
2008-09-11,10583100000,4.70%
2008-09-10,10108200000,1.59%
2008-09-09,9949900000,-3.30%
2008-09-08,10289100000,3.17%
2008-09-05,9972600000,0.46%
2008-09-04,9927300000,-3.94%
2008-09-03,10334400000,1.33%
2008-09-02,10198700000,1.12%
2008-08-29,10085600000,0.68%
2008-08-28,10017800000,3.99%
2008-08-27,9633400000,-2.07%
2008-08-26,9836900000,-1.36%
2008-08-25,9972600000,-1.34%
2008-08-22,10108200000,1.13%
2008-08-21,9995200000,-4.12%
2008-08-20,10424800000,-2.33%
2008-08-19,10673600000,-3.48%
2008-08-18,11058000000,-4.31%
2008-08-15,11555500000,0.20%
2008-08-14,11532900000,4.51%
2008-08-13,11035400000,-5.97%
2008-08-12,11736400000,0.58%
2008-08-11,11668600000,-1.90%
2008-08-08,11894700000,9.16%
2008-08-07,10896100000,-1.62%
2008-08-06,11075500000,-2.95%
2008-08-05,11411800000,5.82%
2008-08-04,10784000000,3.44%
2008-08-01,10425300000,-3.12%
2008-07-31,10761600000,-0.83%
2008-07-30,10851300000,-3.59%
2008-07-29,11254800000,5.68%
2008-07-28,10649500000,-5.94%
2008-07-25,11322100000,-1.17%
2008-07-24,11456600000,-15.26%
2008-07-23,13519300000,3.25%
2008-07-22,13093300000,6.57%
2008-07-21,12286200000,0.74%
2008-07-18,12196500000,-0.91%
2008-07-17,12308600000,
2008-07-16,12308600000,18.06%
2008-07-15,10425300000,-0.21%
2008-07-14,10447700000,-4.12%
2008-07-11,10896100000,6.11%
2008-07-10,10268400000,-7.47%
2008-07-09,11097900000,1.02%
2008-07-08,10985800000,9.62%
2008-07-07,10021700000,1.13%
2008-07-03,9909600000,1.38%
2008-07-02,9775100000,-7.43%
2008-07-01,10559800000,-2.08%
2008-06-30,10784000000,-3.41%
2008-06-27,11165200000,-1.77%
2008-06-26,11366900000,-3.24%
2008-06-25,11748100000,-1.50%
2008-06-24,11927400000,0.76%
2008-06-23,11837800000,-9.12%
2008-06-20,13026000000,-8.07%
2008-06-19,14169400000,1.61%
2008-06-18,13945200000,-5.76%
2008-06-17,14797200000,1.54%
2008-06-16,14573000000,3.67%
2008-06-13,14057300000,4.50%
2008-06-12,13452000000,0.50%
2008-06-11,13384700000,-2.45%
2008-06-10,13721000000,-3.77%
2008-06-09,14259100000,5.30%
2008-06-06,13541700000,-5.62%
2008-06-05,14348800000,-0.93%
2008-06-04,14483300000,-3.29%
2008-06-03,14976600000,0.60%
2008-06-02,14886900000,-2.35%
2008-05-30,15245600000,1.34%
2008-05-29,15043800000,-1.03%
2008-05-28,15200800000,-0.29%
2008-05-27,15245600000,-1.02%
2008-05-23,15402500000,-4.05%
2008-05-22,16052700000,-8.21%
2008-05-21,17487600000,-2.50%
2008-05-20,17936000000,-0.25%
2008-05-19,17980800000,-1.11%
2008-05-16,18182600000,-0.73%
2008-05-15,18317100000,0.37%
2008-05-14,18249900000,-1.09%
2008-05-13,18451700000,0.98%
2008-05-12,18272300000,0.62%
2008-05-09,18160200000,-1.22%
2008-05-08,18384400000,3.02%
2008-05-07,17846300000,-1.68%
2008-05-06,18151400000,-0.72%
2008-05-05,18283100000,0.73%
2008-05-02,18151400000,-2.48%
2008-05-01,18612300000,2.66%
2008-04-30,18129500000,1.72%
2008-04-29,17822200000,-1.10%
2008-04-28,18019700000,9.47%
2008-04-25,16461400000,-10.71%
2008-04-24,18436800000,11.70%
2008-04-23,16505300000,-1.70%
2008-04-22,16790600000,-1.03%
2008-04-21,16966200000,3.76%
2008-04-18,16351600000,2.62%
2008-04-17,15934600000,0.97%
2008-04-16,15781000000,4.51%
2008-04-15,15100600000,1.48%
2008-04-14,14881100000,1.35%
2008-04-11,14683600000,-0.74%
2008-04-10,14793300000,0.30%
2008-04-09,14749400000,-2.75%
2008-04-08,15166400000,2.67%
2008-04-07,14771400000,3.70%
2008-04-04,14244600000,0.46%
2008-04-03,14178700000,5.38%
2008-04-02,13454400000,2.68%
2008-04-01,13103300000,4.37%
2008-03-31,12554600000,2.33%
2008-03-28,12269200000,-4.12%
2008-03-27,12796000000,-0.68%
2008-03-26,12883800000,-2.17%
2008-03-25,13169100000,0.67%
2008-03-24,13081300000,6.05%
2008-03-20,12335100000,3.12%
2008-03-19,11961900000,3.02%
2008-03-18,11610800000,3.52%
2008-03-17,11215700000,-3.40%
2008-03-14,11610800000,-1.86%
2008-03-13,11830300000,-5.44%
2008-03-12,12510700000,-3.39%
2008-03-11,12949600000,5.36%
2008-03-10,12291200000,-3.11%
2008-03-07,12686200000,-2.69%
2008-03-06,13037400000,-2.94%
2008-03-05,13432500000,-0.16%
2008-03-04,13454400000,-0.81%
2008-03-03,13564200000,-5.36%
2008-02-29,14332400000,-1.36%
2008-02-28,14529900000,0.30%
2008-02-27,14486000000,5.29%
2008-02-26,13758500000,0.93%
2008-02-25,13631900000,3.36%
2008-02-22,13188800000,0.32%
2008-02-21,13146600000,-2.81%
2008-02-20,13526400000,-1.08%
2008-02-19,13674100000,0.47%
2008-02-15,13610800000,-0.15%
2008-02-14,13631900000,-1.82%
2008-02-13,13885200000,1.86%
2008-02-12,13631900000,1.10%
2008-02-11,13484200000,5.10%
2008-02-08,12830000000,-1.46%
2008-02-07,13020000000,-2.22%
2008-02-06,13315400000,-1.87%
2008-02-05,13568600000,-3.74%
2008-02-04,14096200000,-2.48%
2008-02-01,14454900000,3.16%
2008-01-31,14011800000,-1.63%
2008-01-30,14243900000,0.90%
2008-01-29,14117300000,0.30%
2008-01-28,14075100000,1.37%
2008-01-25,13885200000,5.11%
2008-01-24,13209900000,-0.63%
2008-01-23,13294300000,6.24%
2008-01-22,12513500000,0.17%
2008-01-18,12492400000,2.78%
2008-01-17,12154800000,-1.71%
2008-01-16,12365800000,-1.84%
2008-01-15,12597900000,-3.40%
2008-01-14,13041100000,1.98%
2008-01-11,12787800000,-3.04%
2008-01-10,13188800000,2.97%
2008-01-09,12808900000,-0.49%
2008-01-08,12872300000,-0.97%
2008-01-07,12998900000,0.49%
2008-01-04,12935600000,-4.96%
2008-01-03,13610800000,-2.27%
2008-01-02,13927400000,-1.93%
2007-12-31,14201700000,0.45%
2007-12-28,14138400000,-2.05%
2007-12-27,14433800000,-0.73%
2007-12-26,14539300000,2.07%
