Date,Market Cap,% Change
2007-11-27,61382900000,1.94%
2007-11-26,60216900000,-1.17%
2007-11-23,60927400000,1.33%
2007-11-21,60125800000,-3.28%
2007-11-20,62166400000,1.40%
2007-11-19,61310100000,-1.84%
2007-11-16,62457900000,0.59%
2007-11-15,62093500000,-1.56%
2007-11-14,63077400000,-1.42%
2007-11-13,63988400000,3.63%
2007-11-12,61747300000,-1.11%
2007-11-09,62439700000,-3.33%
2007-11-08,64589600000,
2007-11-07,64589600000,-2.29%
2007-11-06,66101900000,-2.03%
2007-11-05,67468400000,0.90%
2007-11-02,66867100000,-0.14%
2007-11-01,66958200000,-1.82%
2007-10-31,68197200000,3.00%
2007-10-30,66211200000,-0.16%
2007-10-29,66320500000,2.05%
2007-10-26,64990500000,6.73%
2007-10-25,60891000000,0.88%
2007-10-24,60362600000,0.15%
2007-10-23,60271500000,0.73%
2007-10-22,59834200000,0.92%
2007-10-19,59287600000,-2.22%
2007-10-18,60635900000,0.39%
2007-10-17,60399100000,-0.12%
2007-10-16,60471900000,0.12%
2007-10-15,60399100000,-3.32%
2007-10-12,62476100000,-0.55%
2007-10-11,62822300000,0.03%
2007-10-10,62804100000,-0.03%
2007-10-09,62822300000,0.85%
2007-10-08,62293900000,-0.41%
2007-10-05,62549000000,1.66%
2007-10-04,61528700000,1.41%
2007-10-03,60672400000,-1.27%
2007-10-02,61455800000,0.15%
2007-10-01,61364700000,0.96%
2007-09-28,60781700000,-0.09%
2007-09-27,60836300000,1.80%
2007-09-26,59761400000,-0.46%
2007-09-25,60034700000,0.12%
2007-09-24,59961800000,-0.06%
2007-09-21,59998200000,-0.60%
2007-09-20,60362600000,-1.40%
2007-09-19,61219000000,0.48%
2007-09-18,60927400000,0.94%
2007-09-17,60362600000,-0.57%
2007-09-14,60708800000,1.31%
2007-09-13,59925300000,1.20%
2007-09-12,59214800000,-0.34%
2007-09-11,59415200000,0.12%
2007-09-10,59342300000,
2007-09-07,59342300000,-1.93%
2007-09-06,60508400000,0.45%
2007-09-05,60235100000,-1.28%
2007-09-04,61018500000,1.73%
2007-08-31,59980000000,3.36%
2007-08-30,58030500000,-2.00%
2007-08-29,59214800000,1.53%
2007-08-28,58322000000,-1.39%
2007-08-27,59141900000,0.37%
2007-08-24,58923300000,0.47%
2007-08-23,58650000000,0.16%
2007-08-22,58558900000,0.12%
2007-08-21,58486000000,0.98%
2007-08-20,57921200000,-0.28%
2007-08-17,58085100000,-0.22%
2007-08-16,58212700000,-2.98%
2007-08-15,59998200000,-2.23%
2007-08-14,61364700000,-0.38%
2007-08-13,61601600000,0.96%
2007-08-10,61018500000,-1.12%
2007-08-09,61710900000,-3.23%
2007-08-08,63769800000,-0.82%
2007-08-07,64298100000,0.57%
2007-08-06,63933700000,0.89%
2007-08-03,63368900000,-1.17%
2007-08-02,64115900000,-1.84%
2007-08-01,65318400000,-0.47%
2007-07-31,65628200000,0.06%
2007-07-30,65591700000,0.98%
2007-07-27,64954000000,-0.28%
2007-07-26,65136200000,-2.96%
2007-07-25,67122200000,0.05%
2007-07-24,67085800000,-0.22%
2007-07-23,67231500000,-1.02%
2007-07-20,67923900000,0.76%
2007-07-19,67413700000,0.63%
2007-07-18,66994700000,-1.11%
2007-07-17,67750100000,-1.15%
2007-07-16,68535400000,-0.11%
2007-07-13,68608400000,1.27%
2007-07-12,67750100000,1.31%
2007-07-11,66873600000,0.08%
2007-07-10,66818800000,-1.21%
2007-07-09,67640500000,0.24%
2007-07-06,67476200000,-0.22%
2007-07-05,67622300000,-1.12%
2007-07-03,68389300000,0.13%
2007-07-02,68298000000,3.06%
2007-06-29,66270900000,0.11%
2007-06-28,66197900000,1.65%
2007-06-27,65120500000,0.65%
2007-06-26,64700400000,-0.28%
2007-06-25,64883100000,0.88%
2007-06-22,64316900000,-1.10%
2007-06-21,65029100000,0.51%
2007-06-20,64700400000,-1.58%
2007-06-19,65741300000,0.76%
2007-06-18,65248300000,0.56%
2007-06-15,64883100000,1.40%
2007-06-14,63988200000,0.03%
2007-06-13,63970000000,2.10%
2007-06-12,62655200000,-1.83%
2007-06-11,63823900000,0.95%
2007-06-08,63221300000,-0.12%
2007-06-07,63294300000,-0.57%
2007-06-06,63659500000,-1.05%
2007-06-05,64335200000,-0.45%
2007-06-04,64627400000,-0.48%
2007-06-01,64937800000,0.65%
2007-05-31,64517800000,1.96%
2007-05-30,63276000000,-0.49%
2007-05-29,63586500000,1.10%
2007-05-25,62892600000,0.35%
2007-05-24,62673400000,0.91%
2007-05-23,62107300000,-0.15%
2007-05-22,62198600000,-0.90%
2007-05-21,62764700000,-0.38%
2007-05-18,63002100000,0.15%
2007-05-17,62910800000,
2007-05-16,62910800000,0.61%
2007-05-15,62527300000,0.12%
2007-05-14,62454300000,0.59%
2007-05-11,62089000000,2.01%
2007-05-10,60865500000,-2.06%
2007-05-09,62143800000,0.24%
2007-05-08,61997700000,-1.11%
2007-05-07,62691700000,1.48%
2007-05-04,61778600000,0.24%
2007-05-03,61632500000,-0.03%
2007-05-02,61650800000,-1.08%
2007-05-01,62326400000,-0.87%
2007-04-30,62874300000,-0.61%
2007-04-27,63257800000,1.29%
2007-04-26,62454300000,0.23%
2007-04-25,62308200000,-0.18%
2007-04-24,62417800000,-1.72%
2007-04-23,63513400000,-0.49%
2007-04-20,63823900000,0.40%
2007-04-19,63568200000,0.90%
2007-04-18,63002100000,1.32%
2007-04-17,62180400000,-0.84%
2007-04-16,62709900000,1.36%
2007-04-13,61869900000,-0.99%
2007-04-12,62490800000,0.71%
2007-04-11,62052500000,-2.24%
2007-04-10,63476900000,-1.53%
2007-04-09,64463000000,-0.54%
2007-04-05,64810000000,-1.44%
2007-04-04,65759600000,1.47%
2007-04-03,64810000000,2.31%
2007-04-02,63349100000,-0.52%
2007-03-30,63677800000,-0.06%
2007-03-29,63714300000,-0.03%
2007-03-28,63732600000,-2.49%
2007-03-27,65357900000,-0.97%
2007-03-26,65997000000,-0.82%
2007-03-23,66544800000,1.14%
2007-03-22,65796100000,-0.41%
2007-03-21,66070100000,1.23%
2007-03-20,65266500000,0.93%
2007-03-19,64663900000,0.91%
2007-03-16,64079500000,-1.27%
2007-03-15,64901300000,0.06%
2007-03-14,64864800000,-0.70%
2007-03-13,65321300000,-2.27%
2007-03-12,66837000000,-0.33%
2007-03-09,67056200000,-1.00%
2007-03-08,67731800000,2.09%
2007-03-07,66344000000,-1.17%
2007-03-06,67129200000,1.27%
2007-03-05,66289200000,1.28%
2007-03-02,65449200000,-1.48%
2007-03-01,66435300000,-2.07%
2007-02-28,67841400000,-0.11%
2007-02-27,67914500000,-3.65%
2007-02-26,70489300000,1.15%
2007-02-23,69685800000,0.18%
2007-02-22,69558000000,-0.44%
2007-02-21,69868400000,-1.92%
2007-02-20,71238100000,-0.18%
2007-02-16,71365900000,-2.35%
2007-02-15,73082500000,-1.86%
2007-02-14,74470300000,0.69%
2007-02-13,73959000000,3.00%
2007-02-12,71804200000,-0.66%
2007-02-09,72279000000,1.83%
2007-02-08,70982400000,0.75%
2007-02-07,70452800000,0.18%
2007-02-06,70325000000,2.23%
2007-02-05,68791000000,-1.49%
2007-02-02,69831900000,-2.45%
2007-02-01,71585000000,-0.33%
2007-01-31,71822400000,-0.93%
2007-01-30,72498100000,1.74%
2007-01-29,71256300000,-0.13%
2007-01-26,71347600000,0.28%
2007-01-25,71146700000,-4.13%
2007-01-24,74214700000,2.42%
2007-01-23,72461600000,1.48%
2007-01-22,71402400000,-1.98%
2007-01-19,72845100000,1.50%
2007-01-18,71767600000,2.32%
2007-01-17,70142400000,-0.85%
2007-01-16,70745000000,0.62%
2007-01-12,70306700000,1.32%
2007-01-11,69393600000,0.16%
2007-01-10,69284100000,-2.49%
2007-01-09,71055400000,0.05%
2007-01-08,71018900000,0.57%
2007-01-05,70617200000,-3.42%
2007-01-04,73119000000,0.83%
2007-01-03,72516400000,0.43%
2006-12-29,72205900000,-0.33%
2006-12-28,72443300000,-0.43%
2006-12-27,72753800000,2.76%
2006-12-26,70799800000,0.99%
2006-12-22,70105800000,1.32%
2006-12-21,69192800000,1.17%
2006-12-20,68389300000,1.71%
2006-12-19,67238800000,-0.08%
2006-12-18,67293600000,1.54%
2006-12-15,66270900000,0.72%
2006-12-14,65796100000,0.75%
2006-12-13,65303100000,-0.64%
2006-12-12,65723100000,0.87%
2006-12-11,65157000000,1.16%
2006-12-08,64408300000,0.31%
2006-12-07,64207400000,0.83%
2006-12-06,63677800000,-0.14%
2006-12-05,63769100000,0.37%
2006-12-04,63531700000,-0.20%
2006-12-01,63659500000,-1.22%
2006-11-30,64444800000,1.79%
2006-11-29,63312600000,1.20%
2006-11-28,62563800000,-0.32%
2006-11-27,62764700000,-1.43%
2006-11-24,63677800000,-0.29%
2006-11-22,63860400000,-0.31%
2006-11-21,64061300000,0.52%
2006-11-20,63732600000,-1.91%
2006-11-17,64974400000,-0.25%
2006-11-16,65138700000,-1.38%
2006-11-15,66051800000,-0.80%
2006-11-14,66581400000,0.75%
2006-11-13,66088300000,0.75%
2006-11-10,65595300000,-0.94%
2006-11-09,66216100000,-0.41%
2006-11-08,66490100000,0.44%
2006-11-07,66197900000,1.17%
2006-11-06,65430900000,1.70%
2006-11-03,64335200000,-0.48%
2006-11-02,64645700000,0.40%
2006-11-01,64390000000,-0.20%
2006-10-31,64517800000,0.20%
2006-10-30,64390000000,-1.76%
2006-10-27,65540500000,1.47%
2006-10-26,64590900000,2.73%
2006-10-25,62874300000,-0.86%
2006-10-24,63422100000,0.35%
2006-10-23,63203000000,1.11%
2006-10-20,62509100000,-0.15%
2006-10-19,62600400000,0.09%
2006-10-18,62545600000,-0.29%
2006-10-17,62728200000,-2.16%
2006-10-16,64116100000,1.24%
2006-10-13,63330800000,-1.87%
2006-10-12,64536100000,0.68%
2006-10-11,64097800000,1.77%
2006-10-10,62983900000,0.29%
2006-10-09,62801200000,-0.58%
2006-10-06,63166500000,-1.20%
2006-10-05,63933500000,0.40%
2006-10-04,63677800000,0.46%
2006-10-03,63385600000,0.29%
2006-10-02,63203000000,2.91%
2006-09-29,61413400000,0.93%
2006-09-28,60847300000,0.76%
2006-09-27,60390700000,0.46%
2006-09-26,60116800000,-0.54%
2006-09-25,60445500000,1.29%
2006-09-22,59678500000,-1.18%
2006-09-21,60390700000,0.49%
2006-09-20,60098500000,1.11%
2006-09-19,59441100000,-0.06%
2006-09-18,59477700000,0.46%
2006-09-15,59203700000,-1.16%
2006-09-14,59897700000,1.67%
2006-09-13,58911500000,-0.34%
2006-09-12,59112400000,0.43%
2006-09-11,58856800000,-2.83%
2006-09-08,60573300000,-0.39%
2006-09-07,60810700000,-1.83%
2006-09-06,61943000000,-0.29%
2006-09-05,62125600000,0.06%
2006-09-01,62089000000,0.35%
2006-08-31,61869900000,0.83%
2006-08-30,61358600000,-0.83%
2006-08-29,61869900000,1.44%
2006-08-28,60993400000,0.97%
2006-08-25,60409000000,-0.87%
2006-08-24,60938600000,-0.80%
2006-08-23,61431600000,-0.77%
2006-08-22,61906400000,1.07%
2006-08-21,61249000000,-1.35%
2006-08-18,62089000000,0.06%
2006-08-17,62052500000,-0.96%
2006-08-16,62655200000,1.72%
2006-08-15,61596000000,1.23%
2006-08-14,60847300000,0.09%
2006-08-11,60792500000,-2.40%
2006-08-10,62289900000,0.95%
2006-08-09,61705600000,1.44%
2006-08-08,60829000000,1.46%
2006-08-07,59952500000,-1.85%
2006-08-04,61084700000,0.15%
2006-08-03,60993400000,-0.06%
2006-08-02,61029900000,2.05%
2006-08-01,59806400000,-0.61%
2006-07-31,60171600000,-1.73%
2006-07-28,61230800000,1.33%
2006-07-27,60427300000,1.01%
2006-07-26,59824600000,1.58%
2006-07-25,58893300000,2.28%
2006-07-24,57578500000,2.37%
2006-07-21,56245400000,0.07%
2006-07-20,56208800000,0.62%
2006-07-19,55861900000,2.41%
2006-07-18,54547100000,
2006-07-17,54547100000,-0.76%
2006-07-14,54967100000,-1.02%
2006-07-13,55533200000,-1.52%
2006-07-12,56391500000,-4.25%
2006-07-11,58893300000,0.62%
2006-07-10,58528100000,1.94%
2006-07-07,57414100000,0.80%
2006-07-06,56957600000,0.45%
2006-07-05,56701900000,-4.37%
2006-07-03,59295000000,2.04%
2006-06-30,58108000000,-4.15%
2006-06-29,60624500000,3.17%
2006-06-28,58759400000,-0.33%
2006-06-27,58951700000,-2.48%
2006-06-26,60451400000,0.61%
2006-06-23,60086100000,-0.98%
2006-06-22,60682100000,-0.28%
2006-06-21,60855200000,0.96%
2006-06-20,60278400000,1.06%
2006-06-19,59643900000,0.65%
2006-06-16,59259300000,-0.68%
2006-06-15,59663100000,4.16%
2006-06-14,57278900000,2.27%
2006-06-13,56009900000,-3.77%
2006-06-12,58201800000,-0.79%
2006-06-09,58663300000,-0.81%
2006-06-08,59143900000,-2.87%
2006-06-07,60893700000,-1.83%
2006-06-06,62028100000,-1.59%
2006-06-05,63027900000,-2.61%
2006-06-02,64719900000,0.66%
2006-06-01,64296900000,1.24%
2006-05-31,63508600000,0.40%
2006-05-30,63258600000,-1.97%
2006-05-26,64527700000,0.75%
2006-05-25,64047000000,0.60%
2006-05-24,63662400000,0.46%
2006-05-23,63374000000,-2.51%
2006-05-22,65008300000,-0.41%
2006-05-19,65277500000,-1.05%
2006-05-18,65969700000,0.18%
2006-05-17,65854400000,-2.37%
2006-05-16,67450200000,0.03%
2006-05-15,67431000000,-0.06%
2006-05-12,67469500000,-1.49%
2006-05-11,68488500000,-2.36%
2006-05-10,70142100000,-2.09%
2006-05-09,71641900000,1.33%
2006-05-08,70699700000,-2.65%
2006-05-05,72622500000,1.59%
2006-05-04,71488000000,0.76%
2006-05-03,70949700000,-0.24%
2006-05-02,71122700000,3.64%
2006-05-01,68623100000,0.73%
2006-04-28,68123200000,0.45%
2006-04-27,67815600000,1.82%
2006-04-26,66604200000,2.79%
2006-04-25,64796800000,-0.88%
2006-04-24,65373700000,-1.16%
2006-04-21,66142800000,4.53%
2006-04-20,63277900000,1.01%
2006-04-19,62643400000,-0.18%
2006-04-18,62758700000,1.37%
2006-04-17,61912700000,0.09%
2006-04-13,61855000000,-0.68%
2006-04-12,62278000000,-0.22%
2006-04-11,62412600000,-0.89%
2006-04-10,62970200000,-0.33%
2006-04-07,63181700000,-0.45%
2006-04-06,63470100000,3.45%
2006-04-05,61355100000,1.79%
2006-04-04,60278400000,0.19%
2006-04-03,60163000000,1.07%
2006-03-31,59528500000,-1.96%
2006-03-30,60720600000,-0.16%
2006-03-29,60816700000,1.74%
2006-03-28,59778500000,-1.08%
2006-03-27,60432200000,1.75%
2006-03-24,59393900000,1.31%
2006-03-23,58624800000,-0.29%
2006-03-22,58797800000,-0.46%
2006-03-21,59067000000,-0.58%
2006-03-20,59413100000,1.51%
2006-03-17,58528700000,0.23%
2006-03-16,58394100000,-0.95%
2006-03-15,58951700000,0.62%
2006-03-14,58586300000,0.96%
2006-03-13,58028700000,0.90%
2006-03-10,57509600000,1.60%
2006-03-09,56605900000,0.41%
2006-03-08,56375200000,0.48%
2006-03-07,56106000000,1.53%
2006-03-06,55260000000,-0.76%
2006-03-03,55683000000,-1.73%
2006-03-02,56663600000,-0.91%
2006-03-01,57182700000,1.23%
2006-02-28,56490500000,-2.75%
2006-02-27,58086400000,2.27%
2006-02-24,56798200000,-0.94%
2006-02-23,57336600000,1.29%
2006-02-22,56605900000,0.58%
2006-02-21,56279000000,-0.27%
2006-02-17,56432900000,0.65%
2006-02-16,56067500000,0.45%
2006-02-15,55817600000,-0.34%
2006-02-14,56009900000,2.03%
2006-02-13,54894700000,-1.18%
2006-02-10,55548400000,0.38%
2006-02-09,55336900000,-0.28%
2006-02-08,55490700000,-0.03%
2006-02-07,55509900000,-0.24%
2006-02-06,55644500000,0.87%
2006-02-03,55163800000,-0.59%
2006-02-02,55490700000,-0.69%
2006-02-01,55875300000,2.14%
2006-01-31,54702400000,0.74%
2006-01-30,54298600000,0.21%
2006-01-27,54183200000,0.43%
2006-01-26,53952500000,2.48%
2006-01-25,52645000000,-1.51%
2006-01-24,53452600000,0.22%
2006-01-23,53337200000,1.13%
2006-01-20,52741200000,-0.87%
2006-01-19,53202600000,1.10%
2006-01-18,52625800000,-1.01%
2006-01-17,53164200000,-2.61%
2006-01-13,54587000000,-1.22%
2006-01-12,55260000000,-2.14%
2006-01-11,56471300000,0.96%
2006-01-10,55932900000,-3.99%
2006-01-09,58259500000,1.27%
2006-01-06,57528800000,0.44%
2006-01-05,57278900000,0.30%
2006-01-04,57105800000,1.16%
2006-01-03,56452100000,1.35%
2005-12-30,55702200000,-0.17%
2005-12-29,55798400000,-0.79%
2005-12-28,56240600000,0.93%
2005-12-27,55721400000,-1.56%
2005-12-23,56605900000,0.31%
2005-12-22,56432900000,0.34%
2005-12-21,56240600000,1.63%
2005-12-20,55336900000,0.35%
2005-12-19,55144600000,0.60%
2005-12-16,54817700000,0.88%
2005-12-15,54337100000,-1.40%
2005-12-14,55106200000,-0.90%
2005-12-13,55606100000,0.87%
2005-12-12,55125400000,0.07%
2005-12-09,55086900000,-0.28%
2005-12-08,55240800000,-0.76%
2005-12-07,55663800000,-0.69%
2005-12-06,56048300000,-0.44%
2005-12-05,56298300000,1.67%
2005-12-02,55375300000,1.23%
2005-12-01,54702400000,1.75%
2005-11-30,53760200000,-0.57%
2005-11-29,54067900000,-1.13%
2005-11-28,54683200000,1.90%
2005-11-25,53664100000,-1.93%
2005-11-23,54721600000,1.07%
2005-11-22,54144800000,0.43%
2005-11-21,53914100000,0.04%
2005-11-18,53894800000,0.79%
2005-11-17,53471800000,3.15%
2005-11-16,51837500000,0.94%
2005-11-15,51356800000,0.56%
2005-11-14,51068400000,-1.99%
2005-11-11,52106700000,0.82%
2005-11-10,51683700000,-0.19%
2005-11-09,51779800000,-0.22%
2005-11-08,51895200000,-1.46%
2005-11-07,52664300000,0.33%
2005-11-04,52491200000,-2.50%
2005-11-03,53837100000,0.65%
2005-11-02,53491000000,0.43%
2005-11-01,53260300000,-0.40%
2005-10-31,53471800000,1.76%
2005-10-28,52548900000,0.11%
2005-10-27,52491200000,-1.62%
2005-10-26,53356500000,0.18%
2005-10-25,53260300000,0.36%
2005-10-24,53068000000,0.73%
2005-10-21,52683500000,-0.90%
2005-10-20,53164200000,-4.26%
2005-10-19,55529200000,-0.31%
2005-10-18,55702200000,-1.73%
2005-10-17,56682800000,2.33%
2005-10-14,55394600000,1.66%
2005-10-13,54490900000,0.64%
2005-10-12,54144800000,-1.64%
2005-10-11,55048500000,3.21%
2005-10-10,53337200000,-1.32%
2005-10-07,54048600000,0.97%
2005-10-06,53529500000,-2.73%
2005-10-05,55029200000,-0.52%
2005-10-04,55317700000,0.52%
2005-10-03,55029200000,0.77%
2005-09-30,54606200000,-1.76%
2005-09-29,55586800000,5.70%
2005-09-28,52587400000,1.90%
2005-09-27,51606700000,-0.70%
2005-09-26,51972100000,0.71%
2005-09-23,51606700000,-0.22%
2005-09-22,51722100000,-1.57%
2005-09-21,52548900000,-0.76%
2005-09-20,52952700000,1.36%
2005-09-19,52241300000,-0.55%
2005-09-16,52529700000,-0.15%
2005-09-15,52606600000,1.07%
2005-09-14,52049000000,-0.29%
2005-09-13,52202800000,-0.07%
2005-09-12,52241300000,-0.37%
2005-09-09,52433500000,1.19%
2005-09-08,51818200000,-1.17%
2005-09-07,52433500000,-0.29%
2005-09-06,52587400000,1.75%
2005-09-02,51683700000,1.20%
2005-09-01,51068400000,-1.34%
2005-08-31,51760600000,2.40%
2005-08-30,50549200000,-0.90%
2005-08-29,51010700000,-0.49%
2005-08-26,51260600000,-0.45%
2005-08-25,51491400000,1.02%
2005-08-24,50972200000,1.61%
2005-08-23,50164700000,0.54%
2005-08-22,49895500000,0.50%
2005-08-19,49645500000,0.08%
2005-08-18,49607100000,-0.96%
2005-08-17,50087800000,0.42%
2005-08-16,49876300000,-0.31%
2005-08-15,50030100000,-1.06%
2005-08-12,50568500000,
2005-08-11,50568500000,0.88%
2005-08-10,50126200000,1.60%
2005-08-09,49337900000,
2005-08-08,49337900000,0.79%
2005-08-05,48953300000,-2.34%
2005-08-04,50126200000,-1.40%
2005-08-03,50837600000,0.92%
2005-08-02,50376200000,1.39%
2005-08-01,49684000000,0.27%
2005-07-29,49549400000,1.22%
2005-07-28,48953300000,-0.16%
2005-07-27,49030300000,1.80%
2005-07-26,48165000000,-0.04%
2005-07-25,48184200000,-0.71%
2005-07-22,48530300000,-1.44%
2005-07-21,49241800000,0.71%
2005-07-20,48895700000,0.43%
2005-07-19,48684200000,1.12%
2005-07-18,48145800000,-0.52%
2005-07-15,48395700000,0.48%
2005-07-14,48165000000,0.16%
2005-07-13,48088100000,0.16%
2005-07-12,48011200000,1.09%
2005-07-11,47492000000,-0.28%
2005-07-08,47626400000,0.21%
2005-07-07,47528800000,0.58%
2005-07-06,47255500000,-1.59%
2005-07-05,48016800000,-0.40%
2005-07-01,48212000000,0.37%
2005-06-30,48036300000,-0.57%
2005-06-29,48309600000,0.20%
2005-06-28,48212000000,0.82%
2005-06-27,47821600000,-0.24%
2005-06-24,47938700000,-0.45%
2005-06-23,48153400000,-1.71%
2005-06-22,48992700000,-0.16%
2005-06-21,49070800000,0.52%
2005-06-20,48817000000,-1.22%
2005-06-17,49422100000,0.96%
2005-06-16,48953700000,0.44%
2005-06-15,48739000000,0.08%
2005-06-14,48699900000,1.26%
2005-06-13,48094800000,-0.28%
2005-06-10,48231500000,0.24%
2005-06-09,48114400000,-0.80%
2005-06-08,48504700000,0.81%
2005-06-07,48114400000,-1.40%
2005-06-06,48797500000,1.05%
2005-06-03,48290000000,-0.04%
2005-06-02,48309600000,-0.64%
2005-06-01,48621900000,0.77%
2005-05-31,48251000000,0.24%
2005-05-27,48133900000,0.90%
2005-05-26,47704500000,-0.61%
2005-05-25,47997200000,-0.57%
2005-05-24,48270500000,-0.08%
2005-05-23,48309600000,1.85%
2005-05-20,47431200000,-0.65%
2005-05-19,47743500000,0.91%
2005-05-18,47314100000,0.54%
2005-05-17,47060300000,-0.17%
2005-05-16,47138400000,1.22%
2005-05-13,46572400000,-0.79%
2005-05-12,46943200000,-1.88%
2005-05-11,47841100000,0.37%
2005-05-10,47665400000,-0.49%
2005-05-09,47899700000,-0.93%
2005-05-06,48348600000,2.36%
2005-05-05,47236000000,-0.66%
2005-05-04,47548300000,1.29%
2005-05-03,46943200000,0.12%
2005-05-02,46884700000,-0.33%
2005-04-29,47040800000,1.09%
2005-04-28,46533300000,-1.32%
2005-04-27,47157900000,-0.58%
2005-04-26,47431200000,-2.61%
2005-04-25,48699900000,1.59%
2005-04-22,47938700000,0.08%
2005-04-21,47899700000,1.20%
2005-04-20,47333600000,-1.10%
2005-04-19,47860600000,1.70%
2005-04-18,47060300000,-1.95%
2005-04-15,47997200000,-1.84%
2005-04-14,48895100000,-1.49%
2005-04-13,49636800000,-0.43%
2005-04-12,49851600000,-0.12%
2005-04-11,49910100000,-0.74%
2005-04-08,50281000000,-0.69%
2005-04-07,50632300000,0.78%
2005-04-06,50241900000,0.59%
2005-04-05,49949200000,1.75%
2005-04-04,49090300000,0.68%
2005-04-01,48758500000,-0.24%
2005-03-31,48875600000,-0.08%
2005-03-30,48914600000,0.16%
2005-03-29,48836600000,-2.07%
2005-03-28,49871100000,1.35%
2005-03-24,49207400000,0.92%
2005-03-23,48758500000,-0.28%
2005-03-22,48895100000,-1.46%
2005-03-21,49617300000,-0.51%
2005-03-18,49871100000,-0.82%
2005-03-17,50281000000,-1.26%
2005-03-16,50925100000,0.93%
2005-03-15,50456600000,-1.11%
2005-03-14,51022700000,-1.69%
2005-03-11,51901100000,-1.15%
2005-03-10,52506100000,-0.99%
2005-03-09,53033200000,0.30%
2005-03-08,52877000000,0.15%
2005-03-07,52798900000,-0.18%
2005-03-04,52896500000,0.97%
2005-03-03,52389000000,-0.41%
2005-03-02,52603700000,0.63%
2005-03-01,52271900000,-0.26%
2005-02-28,52408500000,0.37%
2005-02-25,52213400000,0.94%
2005-02-24,51725400000,0.72%
2005-02-23,51354500000,-0.49%
2005-02-22,51608300000,-1.34%
2005-02-18,52311000000,1.82%
2005-02-17,51374000000,-0.49%
2005-02-16,51627800000,-0.45%
2005-02-15,51862000000,1.45%
2005-02-14,51120300000,1.35%
2005-02-11,50437100000,0.27%
2005-02-10,50300500000,-0.35%
2005-02-09,50476200000,-0.35%
2005-02-08,50651800000,-0.31%
2005-02-07,50808000000,-1.36%
2005-02-04,51510700000,0.80%
2005-02-03,51100800000,-1.06%
2005-02-02,51647300000,0.84%
2005-02-01,51217900000,-0.04%
2005-01-31,51237400000,1.20%
2005-01-28,50632300000,0.78%
2005-01-27,50241900000,-1.83%
2005-01-26,51178800000,1.75%
2005-01-25,50300500000,-1.42%
2005-01-24,51022700000,0.15%
2005-01-21,50944600000,1.28%
2005-01-20,50300500000,-1.34%
2005-01-19,50983700000,-0.61%
2005-01-18,51296000000,-1.39%
2005-01-14,52018200000,2.22%
2005-01-13,50886100000,-0.69%
2005-01-12,51237400000,0.77%
2005-01-11,50847000000,0.70%
2005-01-10,50495700000,0.82%
2005-01-07,50085800000,-0.19%
2005-01-06,50183400000,0.39%
2005-01-05,49988200000,1.43%
2005-01-04,49285500000,-2.40%
2005-01-03,50495700000,-0.73%
2004-12-31,50866500000,0.85%
2004-12-30,50437100000,2.17%
2004-12-29,49363600000,-1.90%
2004-12-28,50320000000,0.55%
2004-12-27,50046700000,0.71%
2004-12-23,49695400000,0.35%
2004-12-22,49519700000,-0.20%
2004-12-21,49617300000,0.75%
2004-12-20,49246500000,0.16%
2004-12-17,49168400000,0.28%
2004-12-16,49031800000,-0.32%
2004-12-15,49187900000,1.04%
2004-12-14,48680400000,0.20%
2004-12-13,48582800000,1.06%
2004-12-10,48075300000,-0.28%
2004-12-09,48212000000,0.20%
2004-12-08,48114400000,1.86%
2004-12-07,47236000000,-0.29%
2004-12-06,47372600000,-1.62%
2004-12-03,48153400000,1.27%
2004-12-02,47548300000,0.54%
2004-12-01,47294600000,1.17%
2004-11-30,46748000000,-2.01%
2004-11-29,47704500000,-0.45%
2004-11-26,47919200000,0.12%
2004-11-24,47860600000,1.53%
2004-11-23,47138400000,-0.90%
2004-11-22,47567800000,0.49%
2004-11-19,47333600000,-1.18%
2004-11-18,47899700000,-1.72%
2004-11-17,48739000000,-0.95%
2004-11-16,49207400000,-0.55%
2004-11-15,49480700000,-0.39%
2004-11-12,49675900000,1.52%
2004-11-11,48934200000,-0.83%
2004-11-10,49344100000,-0.24%
2004-11-09,49461200000,0.68%
2004-11-08,49129400000,-0.12%
2004-11-05,49187900000,1.16%
2004-11-04,48621900000,0.73%
2004-11-03,48270500000,0.32%
2004-11-02,48114400000,1.27%
2004-11-01,47509300000,0.21%
2004-10-29,47411700000,-1.86%
2004-10-28,48309600000,1.89%
2004-10-27,47411700000,2.06%
2004-10-26,46455200000,0.04%
2004-10-25,46435700000,0.51%
2004-10-22,46201500000,-0.29%
2004-10-21,46338100000,-0.38%
2004-10-20,46513800000,-0.13%
2004-10-19,46572400000,0.04%
2004-10-18,46552800000,-0.46%
2004-10-15,46767600000,0.25%
2004-10-14,46650400000,-0.71%
2004-10-13,46982300000,-1.84%
2004-10-12,47860600000,-1.17%
2004-10-11,48426700000,0.20%
2004-10-08,48329100000,0.94%
2004-10-07,47880100000,-0.65%
2004-10-06,48192400000,
2004-10-05,48192400000,-1.00%
2004-10-04,48680400000,0.73%
2004-10-01,48329100000,1.64%
2004-09-30,47548300000,1.80%
2004-09-29,46709000000,-0.91%
2004-09-28,47138400000,-1.19%
2004-09-27,47704500000,-0.93%
2004-09-24,48153400000,0.37%
2004-09-23,47977700000,-0.36%
2004-09-22,48153400000,-2.76%
